date_time_(UTC)	channel	duration	https://archive.org/details/	text
2018-02-20 04:23:00	FOXNEWSW	39	FOXNEWSW_20180220_040000_Fox_News__Night/start/1380	TRUMP VS. OPRAH. QUESTIONS WERE BIASED & SLANTED, THE FACTS INCORRECT\". . _ mMIIZLIT\nTRUMP VS. OPRAH I. . nl IECTInkIC \\AIEDE llIACEn 9' (I AleEn TI-ll: EAI'TC Ikll'nDDEf'T\
2018-02-20 04:24:00	CNNW	35	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/1440	TRUMP JR TO HOST DINNERS WITH CONDO BUYERS IN INDIA\nPOTUS TWEETS 21 TIMES OVER THE HOLIDAY WEEKEND
2018-02-20 04:24:00	FOXNEWSW	12	FOXNEWSW_20180220_040000_Fox_News__Night/start/1440	TIME FOR A RESET?. . mmnncm \u2014
2018-02-20 04:26:00	BBCNEWS	7	BBCNEWS_20180220_040000_BBC_News/start/1560	Tuesday
2018-02-20 04:26:00	MSNBCW	8	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/1560	LA. TIMES: EX-TRUMP CAMPAIGN AIDE GATES To. DI FAD Gllll TV, wow n TFSTIFV AGAINST MANAFODT\nLA. TIMES: EX-TRUMP CAMPAIGN AIDE GATES TO. DI FAD Gllll TV, WOUI n TFSTIFV AGAINST MANAFODT\nFMR. WHITEWATER SPECIAL COUNSEL. JACK...
2018-02-20 04:27:00	BBCNEWS	18	BBCNEWS_20180220_040000_BBC_News/start/1620	Wednesday
2018-02-20 04:27:00	CNNW	50	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/1620	POTUS ATIACKS FBI FOR FAILING TO STOP FLORIDA SCHOOL SHOOTER\nTRUMP SURVEYS MAR-A-LAGO MEMBERS ABOUT GUN POLICIES
2018-02-20 04:28:00	FOXNEWSW	20	FOXNEWSW_20180220_040000_Fox_News__Night/start/1680	PINNING THE BOTI'LE IN CALIFORNIA\nSPIN THE BO'ITLE. CALIFORNIA DEMOCRAT ACCUSED or HARASSMENT. . \u2014 mmmcm \u2014\nMIKE EMANUEL. . m..
2018-02-20 04:30:00	FOXNEWSW	24	FOXNEWSW_20180220_040000_Fox_News__Night/start/1800	A PUBLIC HEALTH RISK?. SEVERAL STATES HAVE PASSED PORN RISK RESOLUTIONS. . \u2014 mmkllcm \u2014\nSPIN THE BO'ITLE. CALIFORNIA DEMOCRAT ACCUSED or HARASSMENT. . _ mmkllcm \u2014
2018-02-20 04:30:00	MSNBCW	14	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/1800	TRUMP LASHES OUT OVER RUSSIA AFI'ER MUELLER INDICTMENTS\nCLAPPER: TRUMP'S RHEI'ORIC OVERSHADOWS. NFFD To DDOTFCT us, FROM RUSSIAN THDFAT
2018-02-20 04:32:00	BBCNEWS	6	BBCNEWS_20180220_043000_HARDtalk/start/120	ASHLEY JUDD. Actov and UN Goodwill Ambassador
2018-02-20 04:32:00	FOXNEWSW	29	FOXNEWSW_20180220_040000_Fox_News__Night/start/1920	A PUBLIC HEALTH RISK?. iTUDIES ARE INCONCLUSIVE ON IMPACT OF PORN ON CHILDREN. . \u2014 mmmucm \u2014\nPORN AND #METOO I. m OP- ED: MOVEMENT INCOMPLETE WITHOUT LESSONS ON SEX. . kallftm\nA PUBLIC HEALTH RISK?. iTUDIES ARE INCONCLUSIVE ON...
2018-02-20 04:32:00	MSNBCW	52	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/1920	INTEL COMMUNITY HAS URGED TRUMP. TO TAKF RUSSIA THDFAT SFDIOUSI v\nCLINT WATI'S I FMR. FBI SPECIAL AGENT
2018-02-20 04:33:00	CNNW	31	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/1980	TRUMP USING MAR-A-LAGO AS HIS OWN PERSONAL 'FOCUS GROUP\"?\nTRUMP USING MAR-A-LAGO AS HIS OWN PERSONAL 'FOCUS GROUP'?. . . . Rick Wilson Former Strategist, Rudy Giuliani's Senate campaign\nTRUMP...
2018-02-20 04:34:00	CNNW	11	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/2040	WH: TRUMP OPEN TO IMPROVING BACKGROUND CHECKS\n24o Retweels 1,334 .mes .. 1' . a w . 3 o o\nWH: TRUMP OPEN TO IMPROVING BACKGROUND CHECKS. . . . Mike Shields @mshieldsOO?\nCNN...
2018-02-20 04:34:00	MSNBCW	46	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/2040	INTEL COMMUNITY HAS URGED TRUMP. TO TAKF RUSSIA THDFAT SFDIOUSI v\nAMB. MICHAEL MCFAUL | FMR. u.s. AMBASSADOR TO RUSSIA
2018-02-20 04:35:00	CNNW	37	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/2100	WH: TRUMP OPEN TO IMPROVING BACKGROUND CHECKS\nWH: TRUMP OPEN TO IMPROVING BACKGROUND CHECKS. . . . Angela Rye CJ\\N Political Commentator\nWH: TRUMP OPEN TO IMPROVING BACKGROUND...
2018-02-20 04:35:00	FOXNEWSW	42	FOXNEWSW_20180220_040000_Fox_News__Night/start/2100	SimpliSafe \\ GetSimpliSafe.com
2018-02-20 04:37:00	CNNW	10	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/2220	STONEMAN DOUGLAS HIGH SCHOOL ANNOUNCES 'PHASED REOPENING'\nTRUMP BLAMES EVERYONE BUT RUSSIA
2018-02-20 04:37:00	FOXNEWSW	19	FOXNEWSW_20180220_040000_Fox_News__Night/start/2220	MIKE EMANUEL. . m..
2018-02-20 04:38:00	MSNBCW	22	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/2280	AMB. MICHAEL MCFAUL | FMR. u.s. AMBASSADOR TO RUSSIA\nTRUMP BLAMES FBI FOR SPENDING TOO MUCH TIME. ON RUSSIA Danni: MISSING \"SIGNAI s\" ON Fl SHOOTING\nNYTIMES: AFTER FLORIDA SCHOOL...
2018-02-20 04:39:00	CNNW	20	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/2340	bathfitter.com 888-6O7-9459\n888-6O7-9459. . bathfitter.com
2018-02-20 04:39:00	FOXNEWSW	23	FOXNEWSW_20180220_040000_Fox_News__Night/start/2340	CYBERATTACK THREAT. DHS REVIEWING STATE & LOCAL VOTING SYSTEMS FOR RISKS. . _ maul/2m \u2014\nPUTIN AT THE POLLS. . BALLOTS & VOTER ROLLS VULNERABLE TO RUSSIAN HACKERS. \u2014mmkucm \u2014\nELECTION INTEGRITY I. STATE OFFICIALS MEET IN...
2018-02-20 04:41:00	CNNW	5	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/2460	POTUS TWEEI'S ENDORSEMENT OF MI'IT ROMNEY'S SENATE BID
2018-02-20 04:41:00	FOXNEWSW	14	FOXNEWSW_20180220_040000_Fox_News__Night/start/2460	\"NO OFFENSE\" I. 'ONGRESSIONAL HOPEFUL COMPLAINS ABOUT RUSSIA COVERAGE. . \u2014 mun/2m \u2014\n\" NO OFFENSE \". IONGRESSIONAL HOPEFUL COMPLAINS ABOUT RUSSIA COVERAGE '. . mmuner \u2014\n\" NO OFFENSE \". IONGRESSIONAL HOPEFUL COMPLAINS...
2018-02-20 04:42:00	CNNW	45	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/2520	POTUS TWEETS ENDORSEMENT OF MI'IT ROMNEY'S SENATE BID\nPOTUS TWEETS ENDORSEMENT OF MI'IT ROMNEY'S SENATE BID. . Mike Shields Former Chief of Staff to Reince Priebus at the RNC\nPOTUS TWEETS...
2018-02-20 04:43:00	FOXNEWSW	26	FOXNEWSW_20180220_040000_Fox_News__Night/start/2580	\" NO OFFENSE \". ZONGRESSIONAL HOPEFUL COMPLAINS ABOUT RUSSIA COVERAGE. . _ \ufb01nMICLIT \u2014\nRUSSIAN INTERFERENCE. TRUMP: WHY DIDN'T OBAMA DO SOMETHING?. . _ maul/2m \u2014\\
2018-02-20 04:43:00	MSNBCW	22	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/2580	TRUMP: \"I CAN BE MORE PRESIDENTIAL THAN ANYBODY\"\nLINCOLN & WASHINGTON RANKED GREATEST PRESIDENTS\nPRESIDENTIAL GREATNESS SURVEY RANKS TRUMP LAST
2018-02-20 04:44:00	MSNBCW	32	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/2640	PRESIDENTIAL GREATNESS SURVEY RANKS TRUMP LAST
2018-02-20 04:45:00	CNNW	37	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/2700	POTUS TWEETS ENDORSEMENT OF MI'IT ROMNEY'S SENATE BID
2018-02-20 04:45:00	FOXNEWSW	19	FOXNEWSW_20180220_040000_Fox_News__Night/start/2700	NEW ANTHEM CONTROVERSY I. FERGIE BREAKS SILENCE AFTER NBA ALL- STAR GAME. . mml Iklhl ID\nRUSSIAN INTERFERENCE. TRUMP: WHY DIDN'T OBAMA DO SOMETHING?. . \u2014 mmkllcm \u2014
2018-02-20 04:46:00	MSNBCW	62	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/2760	LINCOLN & WASHINGTON RANKED GREATEST PRESIDENTS
2018-02-20 04:47:00	CNNW	17	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/2820	PRES TRUMP SLAMS OPRAH AS 'VERY INSECURE'\nBLACK PANTHER SHA'ITERS BOX OFFICE RECORDS
2018-02-20 04:47:00	FOXNEWSW	25	FOXNEWSW_20180220_040000_Fox_News__Night/start/2820	CRUISIN' FOR A BRUISIN'. CARNIVAL APOLOGIES FOR MASSIVE BRAWL. . i mum Iklhl In t\nACTRESS TURNING ACTIVIST. JENNIFER LAWRENCE TO JOIN REPRESENT. us. . i mum mm In t
2018-02-20 04:47:00	MSNBCW	50	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/2820	STUDENTS DEMAND ACTION ON GUNS AFTER FL MASSACRE\nLINCOLN & WASHINGTON RANKED GREATEST PRESIDENTS
2018-02-20 04:51:00	CNNW	24	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/3060	'BLACK PANTHER' SHA'ITERS BOX OFFICE RECORDS ON DEBUT WEEKEND\nSTAND UP: WEDNESDAY. . THE STUDENTS OF STONEMAN. DOUGLAS DEMAND ACTION 9 P. ET. . HOSTED BY JAKE TAPPER\n1-8OO-831-37OO mesobook.com. ....
2018-02-20 04:51:00	MSNBCW	23	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/3060	STUDENTS DEMAND ACTION ON GUNS AFTER FL MASSACRE\nW PC Matic is easy to use.\nMARJORY STONEMAN DOUGLAS. EMMA GONZALEZ I HIGH SCHOOI STUDFNT
2018-02-20 04:52:00	FOXNEWSW	26	FOXNEWSW_20180220_040000_Fox_News__Night/start/3120	JUDGE'S ORDER. COULD NEW EVIDENCE HELP MIKE FLYNN UNDO PLEA DEAL?. . _ mfnllbf \u2014\nJUDGE' S ORDER. COULD NEW EVIDENCE HELP MIKE FLYNN UNDO PLEA DEAL?. . \u2014 \ufb01nMICLIT \u2014
2018-02-20 04:52:00	MSNBCW	16	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/3120	FL STUDENT: BEST WAY TO DEAL WITH. TDUMD\u2019S TWFFI'S IS To IGNODF HIM\nTRUMP BLAMES FBI & DEMS FOR SCHOOL SHOOTING\nSTUDENTS DEMAND ACTION ON GUNS AFTER FL MASSACRE\nSTUDENTS PLAN GUN REFORM MARCHES NEXT...
2018-02-20 04:53:00	CNNW	26	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/3180	'BLACK PANTHER' SHATTERS BOX OFFICE RECORDS ON DEBUT WEEKEND. . April Reign @ReignOprril\n'BLACK PANTHER' SHATTERS BOX OFFICE RECORDS ON DEBUT WEEKEND. . April Reign Creator, #OscarsSoWhite\n'BLACK PANTHER' SHA'ITERS BOX...
2018-02-20 04:54:00	FOXNEWSW	35	FOXNEWSW_20180220_040000_Fox_News__Night/start/3240	RUSSIA PROBE. MUELLER ORDERED TO TURN OVER FLYNN EVIDENCE. . _ mmkllcm \u2014\nRUSSIA PROBE. . LYNN JUDGE ALSO OVERSAW TED STEVENS CORRUPTION CASE. \u2014mnmur~_m \u2014
2018-02-20 04:55:00	CNNW	44	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/3300	MICHELLE OBAMA TWEETS: 'BLACK PANTHER' WILL. INSPIRE PEOPLE OF ALL BACKGROUNDS
2018-02-20 04:56:00	BBCNEWS	4	BBCNEWS_20180220_043000_HARDtalk/start/1560	Tuesday
2018-02-20 04:56:00	MSNBCW	7	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/3360	nrloorl. . E._-I_.-:_.- n1\u00a3-_ -1. ;___.._. z...
2018-02-20 04:58:00	MSNBCW	57	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/3480	THE POWER OF PROTEST, THEN & NOW
2018-02-20 04:59:00	CNNW	7	CNNW_20180220_040000_CNN_Tonight_With_Don_Lemon/start/3540	\ufb01l\ufb01\ufb01Av. ET/ PT
2018-02-20 05:00:00	BBCNEWS	17	BBCNEWS_20180220_043000_HARDtalk/start/1800	BREXIT BRIEFING\nREDUCED TO RUBBLE\nQUN CONTROL DEMANDS
2018-02-20 05:00:00	FOXNEWSW	9	FOXNEWSW_20180220_040000_Fox_News__Night/start/3600	MIKE EMANUEL. . m..\nPRESIDENTIAL CLIPPING?. UNION COLLEGE DISCOVERS LOCK or WASHINGTON'S HAIR. . _ maul/2m \u2014
2018-02-20 05:00:00	MSNBCW	3	MSNBCW_20180220_040000_The_11th_Hour_With_Brian_Williams/start/3600	REAGAN SPOKE ON \"FAMILY VIOLENCE\" IN 1984 STATE OF THE UNION
2018-02-20 05:01:00	CNNW	62	CNNW_20180220_050000_Anderson_Cooper_360/start/60	ALL ABOUT HIMSELF
2018-02-20 05:02:00	BBCNEWS	37	BBCNEWS_20180220_050000_The_Briefing/start/120	THE BRIEFING
2018-02-20 05:02:00	MSNBCW	15	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/120	OFFICIAL\u2019S WIFE WROTE TO REAGAN, DETAILING HER HUSBAND\u2019S ABUSE\n1984: REAGAN PROMISES TO \"INTENSIFY OUR DRIVE\" AGAINST DOMESTIC VIOLENCE
2018-02-20 05:03:00	BBCNEWS	16	BBCNEWS_20180220_050000_The_Briefing/start/180	Voice of MOUAYAD. Resident of Ghouta\nTHE BRIEFING
2018-02-20 05:04:00	FOXNEWSW	43	FOXNEWSW_20180220_050000_Tucker_Carlson_Tonight/start/240	ZRITICS CALL TRUMP AUTHORITARIAN\n;. ZRITICS CALL TRUMP AUTHORITARIAN
2018-02-20 05:05:00	BBCNEWS	11	BBCNEWS_20180220_050000_The_Briefing/start/300	THE BRIEFING
2018-02-20 05:06:00	BBCNEWS	42	BBCNEWS_20180220_050000_The_Briefing/start/360	THE BRIEFING\nUNICEF MORTALITY REPORT. Sub-Saharan Africa highest infant mortality rate
2018-02-20 05:08:00	BBCNEWS	11	BBCNEWS_20180220_050000_The_Briefing/start/480	BREXIT SECRETARY SPEECH. David Davis due to give key speech in Austria\nBREXIT SECRETARY SPEECH. Davis to address business leaders in Vienna\nBREXIT SECRETARY SPEECH. Speech on future relationship with EU...
2018-02-20 05:08:00	CNNW	28	CNNW_20180220_050000_Anderson_Cooper_360/start/480	ALL ABOUT HIMSELF\nPRES. TRUMP USES FLORIDA MASSACRE TO ATI'ACK MUELLER PROBE. . Josh Campbell Former FBI Supervisory Special Agent\nPRES. TRUMP USES...
2018-02-20 05:10:00	BBCNEWS	11	BBCNEWS_20180220_050000_The_Briefing/start/600	BREXIT SECRETARY SPEECH. Speech on future relationship with EU and world\nBREXIT SECRETARY SPEECH. The secretary rejects Brexit dystopia claims\nBREXIT SECRETARY SPEECH. Brexil will not lead to Mad Max-style...
2018-02-20 05:10:00	CNNW	18	CNNW_20180220_050000_Anderson_Cooper_360/start/600	PRES. TRUMP USES FLORIDA MASSACRE TO A1TACK MUELLER PROBE\nPRES. TRUMP FALSELY CLAIMS HE NEVER DISPUTED. RUSSIAN INTEFERENCE, ONLY \"COLLUSION\"\nPRES. TRUMP USES FLORIDA MASSACRE TO ATI'ACK...
2018-02-20 05:11:00	CNNW	30	CNNW_20180220_050000_Anderson_Cooper_360/start/660	PRES. TRUMP FALSELY CLAIMS HE NEVER DISPUTED. RUSSIAN INTERFERENCE, ONLY \"COLLUSION\"\nPRES. TRUMP USES FLORIDA MASSACRE TO A1TACK MUELLER PROBE\nPRES. TRUMP USES FLORIDA MASSACRE TO A'ITACK MUELLER PROBE. . Kirsten Powers...
2018-02-20 05:11:00	MSNBCW	13	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/660	m: mum Ilmm\nSTUDENTS ORGANIZE IN RESPONSE TO FL SCHOOL SHOOTING
2018-02-20 05:12:00	BBCNEWS	11	BBCNEWS_20180220_050000_The_Briefing/start/720	RUSSIAN DOPING SCANDAL. Sample believed to show traces of drug meldonium\nRUSSIAN DOPING SCANDAL. Court of Arbitration tor Sport has begun proceedings\nRUSSIAN DOPING SCANDAL. Krushelnitsky has now let! the...
2018-02-20 05:13:00	BBCNEWS	11	BBCNEWS_20180220_050000_The_Briefing/start/780	RUSSIAN DOPING SCANDAL. Russian athletes compete under a neutral banner\nRUSSIAN DOPING SCANDAL. Ban followed evidence of state-sponsored doping\nRUSSIAN DOPING SCANDAL. Russia banned from the games in...
2018-02-20 05:13:00	CNNW	26	CNNW_20180220_050000_Anderson_Cooper_360/start/780	PRES. TRUMP FALSELY CLAIMS HE NEVER DISPUTED. RUSSIAN INTERFERENCE, ONLY \"COLLUSION\
2018-02-20 05:13:00	FOXNEWSW	17	FOXNEWSW_20180220_050000_Tucker_Carlson_Tonight/start/780	THE LEFT'S RUSSIA HYSTERIA\nTHE LEFT 5 RUSSIA HYSTERIA. . \ufb01nial-u-
2018-02-20 05:13:00	MSNBCW	19	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/780	WH STILL FACING QUESTIONS OVER PORTER SECURITY CLEARANCE\nREPORTS: GATES TO TESTIFY AGAINST MANAFORT
2018-02-20 05:15:00	BBCNEWS	24	BBCNEWS_20180220_050000_The_Briefing/start/900	GUN CONTROL DEMANDS
2018-02-20 05:16:00	FOXNEWSW	13	FOXNEWSW_20180220_050000_Tucker_Carlson_Tonight/start/960	THE LEFT'S RUSSIA HYSTERIA\nNUItb AWAY. . 'E VIDEO GAMES TURNING KIDS INTO KILLERS?
2018-02-20 05:18:00	CNNW	51	CNNW_20180220_050000_Anderson_Cooper_360/start/1080	PRES. TRUMP FALSELY CLAIMS HE NEVER DISPUTED. RUSSIAN INTERFERENCE, ONLY \"COLLUSION\"\nPRES. TRUMP USES FLORIDA MASSACRE TO A1TACK MUELLER PROBE
2018-02-20 05:19:00	MSNBCW	6	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/1140	WH CHIEF OF STAFF ISSUES NEW SECURITY CLEARANCE RULES
2018-02-20 05:20:00	CNNW	62	CNNW_20180220_050000_Anderson_Cooper_360/start/1200	PRES. TRUMP FALSELY CLAIMS HE NEVER DISPUTED. RUSSIAN INTERFERENCE, ONLY \"COLLUSION\
2018-02-20 05:21:00	FOXNEWSW	24	FOXNEWSW_20180220_050000_Tucker_Carlson_Tonight/start/1260	DXIC CHANGE IN AMERICAN CULTURE? I
2018-02-20 05:22:00	CNNW	18	CNNW_20180220_050000_Anderson_Cooper_360/start/1320	PRES. TRUMP FALSELY CLAIMS HE NEVER DISPUTED. RUSSIAN INTERFERENCE, ONLY \"COLLUSION\"\nCNN EXCLUSIVE: MUELLER'S INTEREST IN KUSHNER. GROWS TO INCLUDE FOREIGN FINANCING EFFORTS
2018-02-20 05:22:00	MSNBCW	3	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/1320	Doctor dramatization.
2018-02-20 05:23:00	FOXNEWSW	26	FOXNEWSW_20180220_050000_Tucker_Carlson_Tonight/start/1380	RE VIDEO GAMES TURNING KIDS INTO KILLERS? I
2018-02-20 05:25:00	FOXNEWSW	11	FOXNEWSW_20180220_050000_Tucker_Carlson_Tonight/start/1500	VHY IS THE LEFT FOCUSED ON GUNS?
2018-02-20 05:26:00	CNNW	43	CNNW_20180220_050000_Anderson_Cooper_360/start/1560	CNN EXCLUSIVE: SPECIAL COUNSEL MUELLER ASKING ABOUT. KUSHNER'S BUSINESS DISCUSSIONS DURING TRANSITION\nCNN EXCLUSIVE: MUELLER'S INTEREST IN JARED KUSHNER. EXPANDS TO INCLUDE FOREIGN FINANCING EFFORTS
2018-02-20 05:26:00	MSNBCW	7	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/1560	NY PROSECUTORS FLAGGED MANAFORT\u2019S. I DANS MONTHS RFFonF HF WAS INDICTFD
2018-02-20 05:27:00	CNNW	41	CNNW_20180220_050000_Anderson_Cooper_360/start/1620	CNN EXCLUSIVE: MUELLER INQUIRING ABOUT JARED. KUSHNER'S TALKS WITH POTENTIAL CHINESE INVESTOR\nCNN EXCLUSIVE: MUELLER'S INTEREST IN JARED KUSHNER. EXPANDS TO INCLUDE FOREIGN FINANCING EFFORTS
2018-02-20 05:27:00	MSNBCW	13	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/1620	Wynn-admin\"-. . hath:
2018-02-20 05:29:00	CNNW	32	CNNW_20180220_050000_Anderson_Cooper_360/start/1740	CNN EXCLUSIVE: SPECIAL COUNSEL MUELLER ASKING ABOUT. KUSHNER'S BUSINESS DISCUSSIONS DURING TRANSITION\nCNN EXCLUSIVE: MUELLER'S INTEREST IN JARED KUSHNER. EXPANDS TO INCLUDE FOREIGN FINANCING EFFORTS\nCNN EXCLUSIVE: MUELLER INQUIRING...
2018-02-20 05:31:00	CNNW	29	CNNW_20180220_050000_Anderson_Cooper_360/start/1860	CNN EXCLUSIVE: MUELLER INQUIRING ABOUT JARED. KUSHNER'S TALKS WITH POTENTIAL CHINESE INVESTOR\nCNN EXCLUSIVE: SPECIAL COUNSEL MUELLER ASKING ABOUT. KUSHNER'S BUSINESS DISCUSSIONS DURING TRANSITION\nCNN EXCLUSIVE: MUELLER'S...
2018-02-20 05:31:00	MSNBCW	51	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/1860	MANAFORT COULD FACE NEW BANK FRAUD CHARGES\nBARBARA MCGUADE ' FMR.U.S.ATTORNEY|N MICHIGAN
2018-02-20 05:32:00	CNNW	34	CNNW_20180220_050000_Anderson_Cooper_360/start/1920	CNN EXCLUSIVE: SPECIAL COUNSEL MUELLER ASKING ABOUT. KUSHNER'S BUSINESS DISCUSSIONS DURING TRANSITION\nCNN EXCLUSIVE: MUELLER'S INTEREST IN JARED KUSHNER. EXPANDS TO INCLUDE FOREIGN FINANCING EFFORTS\nCNN EXCLUSIVE: MUELLER INQUIRING...
2018-02-20 05:32:00	FOXNEWSW	18	FOXNEWSW_20180220_050000_Tucker_Carlson_Tonight/start/1920	DDESTA: 'WE FELL SHORT' |N PURPLE STATES I. . \u2014 J. run'nkt.
2018-02-20 05:32:00	MSNBCW	60	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/1920	MANAFORT COULD FACE NEW BANK FRAUD CHARGES
2018-02-20 05:33:00	BBCNEWS	11	BBCNEWS_20180220_053000_Business_Briefing/start/180	HSBC PROFITS RISE. Adjusted pre-tax profits rise 11% to $21 bn for 2O17\nHSBC PROFITS RISE. John FIinI taking over as Chie1 Executive from Wednesday\nHSBC PROFITS RISE. Unsound FX practices led to $175m US...
2018-02-20 05:34:00	BBCNEWS	10	BBCNEWS_20180220_053000_Business_Briefing/start/240	HSBC PROFITS RISE. 2O17 pre\u2014tax pro\ufb01ts up 141% to $17.2bn for banking giant\nHSBC PROFITS RISE. 75% o! pro\ufb01ts coma lrom Asia as bank targets China growth\nHSBC PROFITS RISE. Adjusted pre-tax profits rise 11% to...
2018-02-20 05:34:00	CNNW	11	CNNW_20180220_050000_Anderson_Cooper_360/start/2040	Use only as directed\nSUNDAY. ET/PT
2018-02-20 05:36:00	BBCNEWS	22	BBCNEWS_20180220_053000_Business_Briefing/start/360	USINESS BRIEFING\nCANADA INDIA TRADE. Business leaders due to meet Justin Trudeau in Mumbai
2018-02-20 05:37:00	CNNW	6	CNNW_20180220_050000_Anderson_Cooper_360/start/2220	WH: PRES. TRUMP SUPPORTS IMPROVING GUN BACKGROUND CHECKS\nAnderson Cooper
2018-02-20 05:39:00	BBCNEWS	6	BBCNEWS_20180220_053000_Business_Briefing/start/540	Sir RICHARD BRANSON. Chairman, Virgin Hyperloop One
2018-02-20 05:41:00	BBCNEWS	11	BBCNEWS_20180220_053000_Business_Briefing/start/660	BHP BILLITON RESULTS\nBHP BILLITON RESULTS. Miner's pre-tax profits down 36% at jus' over US$2bn
2018-02-20 05:41:00	MSNBCW	7	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/2460	See our ad in Redbook.
2018-02-20 05:43:00	BBCNEWS	30	BBCNEWS_20180220_053000_Business_Briefing/start/780	THE BRIEFING\nREDUCED TO RUBBLE
2018-02-20 05:43:00	CNNW	62	CNNW_20180220_050000_Anderson_Cooper_360/start/2580	STUDENTS PUT PRESSURE ON LAWMAKERS TO ACT
2018-02-20 05:43:00	MSNBCW	13	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/2580	STUDENT AT MARJORY STONEMAN. ALEX WIND DOUGI AS HIGH SCHOOI\nSTUDENT AT MARJORY STONEMAN. DAVID HOGG DOIIGI AS HIGH \u00a7CHOOI\nSTUDENT AT MARJORY STONEMAN. CAMERON KASKY nO1 IGI AS HIGH SCHOOI
2018-02-20 05:44:00	CNNW	34	CNNW_20180220_050000_Anderson_Cooper_360/start/2640	STUDENTS PUT PRESSURE ON LAWMAKERS TO ACT\nSTUDENTS PUT PRESSURE ON LAWMAKERS TO ACT. . Capt. Mark Kelly Co\u2014Founder, Giffords: Courage to Fight Gun Violence\nSTUDENTS PUT...
2018-02-20 05:44:00	MSNBCW	26	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/2640	STUDENT AT MARJORY STONEMAN. DAVID HOGG DOIIGI A\u00a7 HIGH SCHOOI\nFL STUDENTS GRAPPLE WITH LAST WEEK'S DEADLY SHOOTING
2018-02-20 05:46:00	MSNBCW	27	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/2760	CAMERON KASKY \\ STUDENTATSTONEMAN DOUGLAS H.S.\nSTUDENTS ORGANIZE AFTER FLORIDA SCHOOL SHOOTING
2018-02-20 05:47:00	MSNBCW	25	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/2820	STUDENTS ORGANIZE AFTER FLORIDA SCHOOL SHOOTING\nCAMERON KASKY \\ FOUNDEROF\ufb02NEVERAGAIN MOVEMENT\nSTUDENTS PLAN ANTI-GUN RALLY IN WASHINGTON MARCH 24TH
2018-02-20 05:49:00	CNNW	22	CNNW_20180220_050000_Anderson_Cooper_360/start/2940	SCHOOL SHOOTER IN COURT; MORE SIGNS OF MISSED WARNINGS\nAnderson Cooper\nSCHOOL SHOOTER IN COURT; MORE SIGNS OF MISSED WARNINGS. . Kimberly Snead Took in shooter
2018-02-20 05:49:00	FOXNEWSW	10	FOXNEWSW_20180220_050000_Tucker_Carlson_Tonight/start/2940	lmyprescriptions.com' (8OO) 964-9654
2018-02-20 05:49:00	MSNBCW	29	MSNBCW_20180220_050000_The_Rachel_Maddow_Show/start/2940	STUDENTS ORGANIZE AFTER FLORIDA SCHOOL SHOOTING\nCAMERON KASKY \\ STUDENTATSTONEMAN DOUGLAS H.S.
