date_time_(UTC)	channel	duration	https://archive.org/details/	text
2018-02-05 23:54:00	MSNBCW	54	MSNBCW_20180205_230000_The_Beat_With_Ari_Melber/start/3240	GRAMMY NOMINEE FRENCH MONTANA ON ACT IVISM IN THE TRUMP ERA
2018-02-05 23:55:00	CNNW	14	CNNW_20180205_230000_Situation_Room_With_Wolf_Blitzer/start/3300	LOVESHRINERS.ORG)\nShriners Hospitals. for Children. . I nus m \"\\A \u201dmum
2018-02-05 23:55:00	MSNBCW	45	MSNBCW_20180205_230000_The_Beat_With_Ari_Melber/start/3300	GRAMMY NOMINEE FRENCH MONTANA ON ACT IVISM IN THE TRUMP ERA\nFRENCH MONTANA I GLOBALCITIZEN AMBASSADOR
2018-02-05 23:56:00	CNNW	20	CNNW_20180205_230000_Situation_Room_With_Wolf_Blitzer/start/3360	. TheBarnesFirm.com (8OO)-8OO-OOOO
2018-02-05 23:57:00	BBCNEWS	8	BBCNEWS_20180205_231500_Newsnight/start/2520	A' - TUESDAY 15:OO\u201c
2018-02-05 23:58:00	CNNW	44	CNNW_20180205_230000_Situation_Room_With_Wolf_Blitzer/start/3480	GERMANY: NORTH KOREA USING BERLIN EMBASSY TO GET NUCLEAR TECH\nGERMANY: NORTH KOREA USING BERLIN EMBASSY TO GET NUCLEAR TECH. . Hans-Georg Maassen German Security Agency\nGERMANY: NORTH KOREA USING...
2018-02-06 00:00:00	CNNW	14	CNNW_20180205_230000_Situation_Room_With_Wolf_Blitzer/start/3600	GERMANY: NORTH KOREA USING BERLIN EMBASSY TO GET NUCLEAR TECH\nHOUSE INTELLIGENCE COMMITTEE VOTES UNANIMOUSLY. TO SEND DEMOCRATS' MEMO TO WHITE HOUSE
2018-02-06 00:01:00	CNNW	48	CNNW_20180206_000000_Erin_Burnett_OutFront/start/60	HOUSE INTELLIGENCE COMMITTEE VOTES UNANIMOUSLY. TO SEND DEMOCRATS' MEMO TO WHITE HOUSE\nHOUSE INTEL VOTES TO RELEASE DEMS' MEMO. . Rep. Adam Schiff (D) Ranking Member, Intelligence Committee\nHOUSE INTEL VOTES TO RELEASE...
2018-02-06 00:01:00	FOXNEWSW	21	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/60	EMS PUSH WHITE HOUSE TO RELEASE MEMO IN FULL I\nOP MEMO BLAMES DOSSIER FOR SURVEILLANCE I\nREP SCHIFF TO WHITE HOUSE: DO NOT REDACT. OUR MEMO FOR POLITICAL PURPOSES\nEMS PUSH WHITE...
2018-02-06 00:02:00	BBCNEWS	12	BBCNEWS_20180206_000000_Newsday/start/120	WALL STREET STOCKS FALL. . Dow Jones in biggest one-day fall smca financial crisis in 2OO8\nWALL STREET STOCKS FALL. London's main share index, FTSE 1OO. closed 1.46% down\nWALL STREET STOCKS FALL. . The leading US stock market...
2018-02-06 00:02:00	FOXNEWSW	12	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/120	INTON ASSOCIATES FED INFORMATION TO TRUMP DOSSIER. JTHOR STEELE, SAYS MEMO BY SENS GRASSLEY & GRAHAM\nNUNES SETS SIGHTS ON STATE DEPARTMENT NEXT,. SAYS FISA MEMO ONLY 'PHASE ONE'. . HI\nINTON ASSOCIATES FED INFORMATION TO TRUMP DOSSIER...
2018-02-06 00:03:00	MSNBCW	20	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/180	HOUSE INTEL. CMTE. VOTES TO RELEASE DEM MEMO\nHOUSE INTEL CMTE. SENDS DEM MEMO TO W.H.\nREP- ADAM SCHIFF I f\ufb01+\u00a7f\ufb02.2\u20ac\ufb01\u00e9&\u201d\u20acom%i%
2018-02-06 00:04:00	BBCNEWS	21	BBCNEWS_20180206_000000_Newsday/start/240	WALL STREET STOCKS FALL. London's main share index, FTSE 1OO. closed 1.46% down\nWALL STREET STOCKS FALL. . Biggest markets in Asia tell between 1% and 2.5% on Monday\nWALL STREET STOCKS FALL. . Dow Jones in biggest...
2018-02-06 00:04:00	FOXNEWSW	8	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/240	EMS PUSH WHITE HOUSE TO RELEASE MEMO IN FULL I
2018-02-06 00:04:00	MSNBCW	52	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/240	HOUSE INTEL. CMTE. VOTES TO RELEASE DEM MEMO
2018-02-06 00:05:00	CNNW	25	CNNW_20180206_000000_Erin_Burnett_OutFront/start/300	SCHIFF: NUNES EVADING QUESTIONS ABOUT WH ROLE IN MEMO\nHOUSE INTELLIGENCE COMMITTEE VOTES UNANIMOUSLY. TO SEND DEMOCRATS' MEMO TO WHITE HOUSE\nSCHIFF: NUNES EVADING QUESTIONS ABOUT WH ROLE...
2018-02-06 00:05:00	FOXNEWSW	16	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/300	INTON ASSOCIATES FED INFORMATION TO TRUMP DOSSIER. JTHOR STEELE, SAYS MEMO BY SENS GRASSLEY & GRAHAM. . 'T'h thnvw\ufb02-f'nvn Aura nnm\n1': JUDGE ANDREW NAPOLITANO l SENIOR JUDICIAL ANALYST. . lEW EVIDENCE SUGGESTS COORDINATED EFFORT BY. INTnN ('AMDAIGN Ann nnAMA CTATF...
2018-02-06 00:05:00	MSNBCW	62	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/300	HOUSE INTEL CMTE. UNANIMOUSLY APPROVES. SENDING DEM RUSSIA MEMO TO WH FOR REVIEW
2018-02-06 00:07:00	BBCNEWS	11	BBCNEWS_20180206_000000_Newsday/start/420	PYEONGCHANG WINTER OLYMPICS. N Korea to send hundreds O1 delegates & cheerleaders\nPYEONGCHANG WINTER OLVMPICS. N Korea's participation was unexpected thaw in rela\ufb02ons\nPYEONGCHANG WINTER OLYMPICS. Both Koreas to...
2018-02-06 00:07:00	CNNW	42	CNNW_20180206_000000_Erin_Burnett_OutFront/start/420	WHITE HOUSE OFFICIAL: MEMO \"WILL BE READ AND REVIEWED'I\nHOUSE INTELLIGENCE COMMITTEE VOTES UNANIMOUSLY. TO SEND DEMOCRATS' MEMO TO WHITE HOUSE\nHOUSE INTEL VOTES TO RELEASE DEMS' MEMO. . Rep....
2018-02-06 00:07:00	MSNBCW	27	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/420	HOUSE INTEL. CMTE. VOTES TO RELEASE DEM MEMO\nHOUSE INTELLIGENCE COMMITI'EE VOTES TO. RELEASE DEMOCRATIC MEMO ON RUSSIA PROBE\nREP. SCHIFF: WE HOPE RELEASE OF DEM MEMO. WILL HELP...
2018-02-06 00:08:00	BBCNEWS	11	BBCNEWS_20180206_000000_Newsday/start/480	PYEONGCHANG WINTER OLYMPICS. Korea lost the friendly match against Sweden 1-3\nPYEONGCHANG WINTER OLYMPICS. Sunday's was \ufb01rst & only practice match tor Korean team\nPYEONGCHANG WINTER OLYMPICS. N Korea to send...
2018-02-06 00:08:00	CNNW	39	CNNW_20180206_000000_Erin_Burnett_OutFront/start/480	HOUSE INTEL VOTES TO RELEASE DEMS' MEMO. . Rep. EriC Swalwell (D) Intelligence Committee\nSCHIFF: NUNES EVADING QUESTIONS ABOUT WH ROLE IN MEMO. . Rep. EriC Swalwell (D) Intelligence Committee\nHOUSE INTELLIGENCE COMMITTEE...
2018-02-06 00:08:00	MSNBCW	24	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/480	TRUMP: GOP MEMO \"TOTALLY VINDICATES\" ME\nREP. SCHIFF: WE HOPE RELEASE OF DEM MEMO. WILL HELP GET INVESTIGATION BACK ON TRACK\nREP. SCHIFF: GOING TO BE VERY HARD FOR. WHITE...
2018-02-06 00:09:00	FOXNEWSW	16	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/540	NUNES SETS SIGHTS ON STATE DEPARTMENT NEXT,. SAYS FISA MEMO ONLY' PHASE ONE'. . 'T'hn\ufb02tnww\ufb02f'nvn aura nnm \\\nNUNES SETS SIGHTS ON STATE DEPARTMENT NEXT,. SAYS FISA MEMO ONLY' PHASE ONE'. . 'T'ha\ufb02tnww\ufb02f'nvn aura nnm \\
2018-02-06 00:10:00	BBCNEWS	23	BBCNEWS_20180206_000000_Newsday/start/600	EHDOGAN AT THE VATICAN. First visit by a Turkish president in 59 years\nNASSAH TRIAL. Former US gymnastic doctor sentenced to 125 years\nSTATE OF EMERGENCY DECLARED IN MALDIVES. Ex-president Maumoon Abdul...
2018-02-06 00:10:00	CNNW	42	CNNW_20180206_000000_Erin_Burnett_OutFront/start/600	WH OFFICIAL: DEM MEMO WILL BE \"READ AND REVIEWED\"\nWH OFFICIAL: DEM MEMO WILL BE \"READ AND REVIEWED\". . Rep. EriC Swalwell (D) Intelligence Committee
2018-02-06 00:10:00	MSNBCW	11	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/600	TRUMP BLASTS \"LITTLE\" REP. SCHIFF IN MEMO\u2019S WAKE\nTRUMP, SCHIFF TRADE JABS ON TWITTER\nHOUSE INTEL CMTE. UNANIMOUSLY APPROVES. SENDING DEM RUSSIA MEMO TO WH FOR REVIEW
2018-02-06 00:12:00	BBCNEWS	12	BBCNEWS_20180206_000000_Newsday/start/720	FENCE IN ASIA. Koreas to march under one flag at Olympics\nPENCE IN ASIA. . Pence: S Korea visit to show 'stralegic patience' O1 US is over\nFENCE IN ASIA. Otto Warmbier's father to attend...
2018-02-06 00:12:00	CNNW	29	CNNW_20180206_000000_Erin_Burnett_OutFront/start/720	SCHIFF: NUNES EVADING QUESTIONS ABOUT WH ROLE IN MEMO\nSCHIFF: NUNES EVADING QUESTIONS ABOUT WH ROLE IN MEMO. . Rep. EriC Swalwell (D) Intelligence Committee\nTRUMP CALLS DEMS \"TREASONOUS\"...
2018-02-06 00:12:00	FOXNEWSW	15	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/720	INTON ASSOCIATES FED INFORMATION TO TRUMP DOSSIER. JTHOR STEELE, SAYS MEMO BY SENS GRASSLEY & GRAHAM. . 'T'h n\ufb02tnnw\ufb02f'nvn aura nnm\n{OWING DEBATE OVER DUELING INTEL CMTE MEMOS. . \\ 'l'hn\ufb02tnnv\ufb02f'nvn aura nnm \\ ,,,,,\nINTON ASSOCIATES FED INFORMATION TO TRUMP...
2018-02-06 00:12:00	MSNBCW	25	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/720	TRUMP BLASTS \"LITTLE\" REP. SCHIFF IN MEMO\u2019S WAKE\nREP SCHIFF TO TRUMP: \"INSTEAD OF TWEETING. FALSE SMEARS.\" TURN OFF THE TV\nREP. SCHIFF TO TRUMP: \"I SEE YOU'VE HAD. A BUSY MORNING OF...
2018-02-06 00:13:00	BBCNEWS	11	BBCNEWS_20180206_000000_Newsday/start/780	FENCE IN ASIA. Relations between Koreas have improved recently\nFENCE IN ASIA. Mike Pence spending live days in Japan 8. S Korea\nPENCE IN ASIA. Koreas to march under one flag at Olympics\nFENCE IN...
2018-02-06 00:13:00	CNNW	23	CNNW_20180206_000000_Erin_Burnett_OutFront/start/780	TRUMP CALLS DEMS \"TREASONOUS\" FOR NOT APPLAUDING HIS SPEECH\nTRUMP CALLS DEMS \"TREASONOUS\" FOR NOT APPLAUDING HIS SPEECH. . Rep. EriC Swalwell (D) Intelligence Committee
2018-02-06 00:13:00	MSNBCW	18	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/780	TRUMP: RUSSIA PROBE \"AN AMERICAN DISGRACE!\"\nTRUMP: \"COLLUSION IS DEAD\" AFTER GOP MEMO. RELEASED (MEMO DOESN'T MENTION COLLUSION)\nTRUMP SAYS MEMO VlNDlCATES HIM, GOP LAWMAKERS...
2018-02-06 00:14:00	CNNW	3	CNNW_20180206_000000_Erin_Burnett_OutFront/start/840	Dramatization'
2018-02-06 00:14:00	FOXNEWSW	17	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/840	{OWING DEBATE OVER DUELING INTEL CMTE MEMOS. . \\ the urn-nun n\u00bb.\nlOWING DEBATE OVER DUELING INTEL CMTE MEMOS _\nlOWING DEBATE OVER DUELING INTEL CMTE MEMOS T;\n{OWING DEBATE OVER DUELING INTEL CMTE...
2018-02-06 00:14:00	MSNBCW	25	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/840	TRUMP: GOP MEMO \"TOTALLY VINDICATES\" ME\nTRUMP: \"COLLUSION IS DEAD\" AFTER GOP MEMO. RELEASED (MEMO DOESN'T MENTION COLLUSION)\nTRUMP: RUSSIA PROBE \"AN AMERICAN DISGRACE!\
2018-02-06 00:15:00	BBCNEWS	19	BBCNEWS_20180206_000000_Newsday/start/900	INSIGHT INTO NORTH KOREA
2018-02-06 00:15:00	FOXNEWSW	16	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/900	{OWING DEBATE OVER DUELING INTEL CMTE MEMOS. . \\ \"I'hn\ufb02tnww\ufb02f'nvn aura nnm \\
2018-02-06 00:15:00	MSNBCW	56	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/900	TRUMP: \"COLLUSION IS DEAD\" AFTER GOP MEMO. RELEASED (MEMO DOESN'T MENTION COLLUSION)
2018-02-06 00:17:00	CNNW	8	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1020	HOUSE INTELLIGENCE COMMITTEE VOTES UNANIMOUSLY. TO SEND DEMOCRATS' MEMO TO WHITE HOUSE
2018-02-06 00:19:00	BBCNEWS	10	BBCNEWS_20180206_000000_Newsday/start/1140	IVORY CONSERVATIONIST MURDER. Esmond Bradley Manin found in Nairobi home on Sunday\nIVORY CONSERVATIONIST MURDER. Bradley Martin was leading investigator of ivory trade\nESMOND BRADLEY MARTIN. Ivory...
2018-02-06 00:19:00	CNNW	41	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1140	NUNES LOOKING AT STATE DEPT; TRUMP CALLS HIM \"AMERICAN HERO\". . David Gergen Former Presidential Adviser\nNUNES LOOKING AT STATE DEPT; TRUMP CALLS HIM \"AMERICAN HERO\
2018-02-06 00:19:00	FOXNEWSW	14	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/1140	)LTS PLAYER KILLED BY SUSPECTED DRUNK DRIVER I
2018-02-06 00:19:00	MSNBCW	29	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/1140	DOW PLUNGES 4,15O POINTS ERASING GAINS. FOR YEAR IN LARGEST SINGLE-DAY POINT DROP\nMARKETS DIVE ON INFLATION & INTEREST RATE WORRIES
2018-02-06 00:20:00	BBCNEWS	11	BBCNEWS_20180206_000000_Newsday/start/1200	IVORY CONSERVATIONIST MURDER. Bradley Manin was well known for undercover work\nIVORY CONSERVATIONIST MURDER. Bradley Martin just returned from investigation in Laos\nIVORV CONSERVATIONIST MURDER. Former UN special...
2018-02-06 00:20:00	CNNW	33	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1200	NUNES LOOKING AT STATE DEPT; TRUMP CALLS HIM \"AMERICAN HERO\". . Tim Naftali Former Director, Nixon Presidential Library\nNUNES LOOKING AT STATE DEPT; TRUMP CALLS HIM \"AMERICAN HERO\"\nSCHIFF: NUNES EVADING QUESTIONS ABOUT WH ROLE IN MEMO
2018-02-06 00:20:00	FOXNEWSW	51	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/1200	SUSPECT ACCUSED OF KILLING COLTS PLAYER. WAS IN THE U.S. ILLEGALLY, DEPORTED TWICE\nJLTS PLAYER KILLED BY SUSPECTED DRUNK DRIVER %
2018-02-06 00:21:00	CNNW	55	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1260	SCHIFF: NUNES EVADING QUESTIONS ABOUT WH ROLE IN MEMO\nSCHIFF: NUNES EVADING QUESTIONS ABOUT WH ROLE IN MEMO. . David Gergen Former Presidential Adviser
2018-02-06 00:21:00	MSNBCW	56	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/1260	DOW PLUNGES TO LOWEST LEVELS OF THE YEAR
2018-02-06 00:22:00	BBCNEWS	8	BBCNEWS_20180206_000000_Newsday/start/1320	IVORY CONSERVATIONIST MURDER. Martin's work helped pressure China to ban mino horn tvade
2018-02-06 00:22:00	FOXNEWSW	23	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/1320	SUSPECT ACCUSED OF KILLING COLTS PLAYER. WAS IN THE U.S. ILLEGALLY, DEPORTED TWICE
2018-02-06 00:23:00	CNNW	49	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1380	NUNES SAYS PAPADOPOULOS NEVER MET TRUMP, DESPITE PHOTO EVIDENCE\nNUNES LOOKING AT STATE DEPT; TRUMP CALLS HIM \"AMERICAN HERO\"\nNUNES SAYS PAPADOPOULOS NEVER MET TRUMP DESPITE PHOTO EVIDENCE. . Rep....
2018-02-06 00:24:00	CNNW	27	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1440	NUNES SAYS PAPADOPOULOS NEVER MET TRUMP, DESPITE PHOTO EVIDENCE\nNUNES SAYS PAPADOPOULOS NEVER MET TRUMP, DESPITE PHOTO EVIDENCE. . Tim Naftali Former Director, Nixon Presidential Library\nNUNES SAYS...
2018-02-06 00:24:00	FOXNEWSW	15	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/1440	DEADLINE APPROACHING FOR ANOTHER. POSSIBLE GOVERNMENT SHUTDOWN. . 'T'hn\ufb02tnww\ufb02f'nvn aura nnm \\\nINDIANAPOLIS COLTS LINEBACKER KILLED. BY ILLEGAL IMMIGRANT, POLICE SAY. . \\ 'T'hagtnww\ufb02f'nvn aura nnm \\\nIt MIKE HUCKABEE R l FORMER...
2018-02-06 00:25:00	CNNW	36	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1500	REPUBLICANS SAY MEMO DOESN'T VINDICATE TRUMP IN. RUSSIA PROBE AFTER HE FALSELY CLAIMS THAT IT DOES\nNUNES SAYS PAPADOPOULOS NEVER MET TRUMP, DESPITE PHOTO EVIDENCE
2018-02-06 00:25:00	FOXNEWSW	15	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/1500	SENS MCCAIN, COONS INTRODUCE NEW. BIPARTISAN IMMIGRATION BILL. . Thagtnnw\ufb02f'nvn aura nnm \\\nDEADLINE APPROACHING FOR ANOTHER. POSSIBLE GOVERNMENT SHUTDOWN. . 'T'hn\ufb02tnww\ufb02f'nvn aura nnm \\\ntr MIKE HUCKABEE R l FORMER ARKANSAS...
2018-02-06 00:25:00	MSNBCW	18	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/1500	PAPADOPOULOS NOW A COOPERATING. WITNESS IN MUELLER INVESTIGATION
2018-02-06 00:26:00	BBCNEWS	9	BBCNEWS_20180206_000000_Newsday/start/1560	NEWS ' \u2019 ') VAsian Television Awards 2O|7
2018-02-06 00:26:00	CNNW	62	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1560	REPUBLICANS SAY MEMO DOESN'T VINDICATE TRUMP IN. RUSSIA PROBE AFTER HE FALSELY CLAIMS THAT IT DOES
2018-02-06 00:26:00	MSNBCW	26	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/1560	ROLES OF PAGE, PAPADOPOULOS TAKE. CENTER STAGE IN RUSSIA INVESTIGATIONS\nPAPADOPOULOS NOW A COOPERATING. WITNESS IN MUELLER INVESTIGATION
2018-02-06 00:28:00	MSNBCW	36	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/1680	TIME: CARTER PAGE BRAGGED ABOUT. KREMLIN CONTACTS IN 2O13 LETI'ER\nPAGE IN 2O13: \"I HAVE HAD THE PRIVILEGE TO SERVE AS. AN INFORMAL ADVISOR TO THE STAFF OF THE KREMLIN\"\nPAUL BUTLER I FMR. FEDERAL...
2018-02-06 00:29:00	MSNBCW	23	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/1740	TIME: CARTER PAGE BRAGGED ABOUT. KREMLIN CONTACTS IN 2O13 LETI'ER\nROLES OF PAGE, PAPADOPOULOS TAKE. CENTER STAGE IN RUSSIA INVESTIGATIONS\nPAGE IN 2O13: \"I HAVE HAD THE PRIVILEGE TO SERVE AS. AN...
2018-02-06 00:30:00	CNNW	14	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1800	DOW PLUNGES 1,175 POINTS, BIGGEST DROP IN HISTORY
2018-02-06 00:30:00	FOXNEWSW	25	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/1800	{UMP'S TAX OVERHAUL HIGHLIGHTED IN OHIO I. . r .
2018-02-06 00:30:00	MSNBCW	17	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/1800	GOP MEMO DOES NOT INCLUDE PAGE'S REPORTED. HISTORY AS 2O13 \"INFORMAL ADVISOR\" TO KREMLIN\nTIME: CARTER PAGE BRAGGED ABOUT. KREMLIN CONTACTS IN 2O13 LETI'ER\nTRUMP: \"DON'T REMEMBER MUCH\". ABOUT MEETING WITH PAPADOPOULOS\nROLES...
2018-02-06 00:31:00	CNNW	46	CNNW_20180206_000000_Erin_Burnett_OutFront/start/1860	DOW PLUNGES 1,175 POINTS, BIGGEST DROP IN HISTORY\nDOW PLUNGES 1 175 POINTS BIGGEST DROP IN HISTORY. . Jeff Zeleny OW Senior White House Correspondent
2018-02-06 00:31:00	FOXNEWSW	50	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/1860	STOCKS SLIDE ON WALL STREET. . . . r\n{UMP TOUTS ECONOMY AT OHIO FACTORY. . r . .
2018-02-06 00:32:00	BBCNEWS	9	BBCNEWS_20180206_003000_HARDtalk/start/120	JORGE FAURIE. Foreign Minister} Argentina
2018-02-06 00:32:00	FOXNEWSW	44	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/1920	{UMP HIGHLIGHTS TAX CUTS IN OHIO T;\nDOW PLUNGES 1,175 POINTS 7.:\n(UMP HIGHLIGHTS TAX CUTS IN OHIO. . \\ 'T'hn\ufb02tnww\ufb02f'nvn aura nnm \\
2018-02-06 00:34:00	CNNW	37	CNNW_20180206_000000_Erin_Burnett_OutFront/start/2040	TRUMP IGNORES QUESTIONS ABOUT STOCK MARKET PLUNGE. . Steve Cortes Former Trump Campaign Adviser\nTRUMP IGNORES QUESTIONS ABOUT STOCK MARKET PLUNGE\nDOW PLUNGES 1,175 POINTS, BIGGEST DROP IN HISTORY
2018-02-06 00:34:00	FOXNEWSW	25	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/2040	STOCKS SLIDE ON WALL STREET. . \\ f'ha urn-nun \"m \u201dI
2018-02-06 00:35:00	CNNW	19	CNNW_20180206_000000_Erin_Burnett_OutFront/start/2100	DOW PLUNGES 1 175 POINTS BIGGEST DROP IN HISTORY. . Steve Cortes Former Trump Campaign Adviser\nSOURCE: TRUMP URGED NOT TO USE STOCKS AS GAUGE FOR SUCCESS. . Catherine Rampell Syndicated Columnist, The Washington Post\nSOURCE:...
2018-02-06 00:36:00	CNNW	44	CNNW_20180206_000000_Erin_Burnett_OutFront/start/2160	DOW PLUNGES 1,175 POINTS, BIGGEST DROP IN HISTORY\nDOW PLUNGES 1 175 POINTS BIGGEST DROP IN HISTORY. . Steve Cortes Former Trump Campaign Adviser
2018-02-06 00:36:00	MSNBCW	15	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/2160	MAYOR JIM KENNEY [ (D) PHILADELPHIA
2018-02-06 00:38:00	CNNW	27	CNNW_20180206_000000_Erin_Burnett_OutFront/start/2280	SOURCE: TRUMP URGED NOT TO USE STOCKS AS GAUGE FOR SUCCESS. . Steve Cortes Former Trump Campaign Adviser\nSOURCE: TRUMP URGED NOT TO USE STOCKS AS GAUGE FOR SUCCESS\nDOW PLUNGES 1,175 POINTS, BIGGEST DROP IN HISTORY\nTRUMP IGNORES QUESTIONS...
2018-02-06 00:39:00	FOXNEWSW	15	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/2340	:NN STATE FRATERNITY DEATH ONE YEAR LATER. . \\ f'ha Gian-nu: \"m In!\n:NN STATE FRATERNITY DEATH ONE YEAR LATER. . \\ f'ha utn-nw' n-m Ia!
2018-02-06 00:39:00	MSNBCW	7	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/2340	BOOKOFTHEMONTH.COM
2018-02-06 00:41:00	FOXNEWSW	14	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/2460	N:N STATE FRAT DEATH SHINES LIGHT ON HAZINQ. . \\ 'T'hn\ufb02tnmr\ufb02f'nvn aura nnm \\\nM PIAZZA WAS 1 OF 4 HAZING DEATHS IN 2O17. . \\ Thn\ufb02tnm\ufb02f'nvn an\": nnm \\
2018-02-06 00:43:00	CNNW	22	CNNW_20180206_000000_Erin_Burnett_OutFront/start/2580	TRUMP: DEMS \"UN-AMERICAN\" 8: \"TREASONOUS\" FOR SOTU REACTION
2018-02-06 00:43:00	FOXNEWSW	12	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/2580	:NN STATE FRATERNITY DEATH ONE YEAR LATER. . the elf-Ann\" ,4\u00bb. In!\nI'IMOTHYPIAZZAFOUNDATION.COM. . \\ 'T'hn\ufb02tnww\ufb02f'nvn aura nnm \\
2018-02-06 00:43:00	MSNBCW	62	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/2580	TRUMP'S IMPACT ON 2O18 MID-TERMS
2018-02-06 00:44:00	FOXNEWSW	9	FOXNEWSW_20180206_000000_The_Story_With_Martha_MacCallum/start/2640	M PIAZZA WAS 1 OF 4 HAZING DEATHS IN 2O17. . \\ Thn\ufb02tnm\ufb02fnvn aura nnm '\\\nIM PIAZZA' S PARENTS URGE FRAT PLEDGES TO TRUST. STINCTS, CALL FOR HELP IF THINGS DON' T FEEL RIGHT. . 'T'hn\ufb02tnww\ufb02f'nvn nun: nnm \\
2018-02-06 00:44:00	MSNBCW	38	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/2640	REP. RYAN TOUTS GOP TAX PLAN BY CITING. TEACHER WHOSE PAY WENT UP $1.5O/WEEK\nTRUMP'S IMPACT ON 2O18 MID-TERMS
2018-02-06 00:45:00	MSNBCW	28	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/2700	TRUMP: REP. PELOSI IS GOP'S \"SECRET WEAPON\"\nGUIN. POLL: 66% SAY ECONOMY IS \"GOOD\" OR \"EXCELLENT\"\nREP. RYAN TOUTS GOP TAX PLAN BY CITING. TEACHER WHOSE PAY WENT UP $1.5O/WEEK\nJOHN...
2018-02-06 00:47:00	MSNBCW	43	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/2820	GOP RUNNING HOLOCAUST-DENIER CANDIDATE IN ILLINOIS\nILLINOIS GOP CONGRESSIONAL CANDIDATE CALLS. HOLOCAUST AN \"INTERNATIONAL EXTORTION PACKET\"\nALEXI MCCAMMOND ' AXIOS
2018-02-06 00:48:00	MSNBCW	26	MSNBCW_20180206_000000_Hardball_With_Chris_Matthews/start/2880	TRUMP CALLS DEMS \"UN-AMERICAN\" AND \"TREASONOUS\"\nTRUMP ON DEM REACTION TO STATE OF THE UNION:. \"CAN WE CALL THAT TREASON? WHY NOT?\"\nGOP RUNNING HOLOCAUST-DENIER CANDIDATE IN...
2018-02-06 00:49:00	CNNW	34	CNNW_20180206_000000_Erin_Burnett_OutFront/start/2940	TRUMP: DEMS \"UN-AMERICAN\" & \"TREASONOUS\" FOR SOTU REACTION. . Rob Astorino Friend of Donald Trump for over 15 years\nTRUMP: DEMS \"UN-AMERICAN\" & \"TREASONOUS\" FOR SOTU REACTION. . Joan Walsh National Affairs Correspondent, The Nation\nTRUMP: DEMS...
