date_time_(UTC)	channel	duration	https://archive.org/details/	text
2018-01-28 07:38:00	MSNBCW	23	MSNBCW_20180128_070000_Dateline/start/2280	hafhfi\ufb02'nrrnm 888-723-OO
2018-01-28 07:39:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2340	later,\
2018-01-28 07:40:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2400	later,\
2018-01-28 07:41:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2460	later,\
2018-01-28 07:41:00	FOXNEWSW	14	FOXNEWSW_20180128_070000_Watters_World/start/2460	1-8OO-69O-38O7. . anCm\ufb01r+Cilll rnm\n. 1-8OO-69O-38O7. . f\u2014nme-u4-CIII/ rnm
2018-01-28 07:42:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2520	later,\
2018-01-28 07:43:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2580	later,\
2018-01-28 07:43:00	FOXNEWSW	23	FOXNEWSW_20180128_070000_Watters_World/start/2580	.IZABETH WARREN'S NATIVE AMERICAN LIE\n.IZABETH WARREN'S NATIVE AMERICAN LIE. . IA! nnnnnnn |Ilnnlal
2018-01-28 07:44:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2640	later,\
2018-01-28 07:44:00	FOXNEWSW	39	FOXNEWSW_20180128_070000_Watters_World/start/2640	POCAHONTAS OR PINOCCHIO? I. . IA'nI-I-nnn' Inland-l\n.IZABETH WARREN'S NATIVE AMERICAN LIE I. . IA'nI-I-nnn' 'l'nnlo'
2018-01-28 07:45:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2700	later,\
2018-01-28 07:46:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2760	later,\
2018-01-28 07:46:00	FOXNEWSW	60	FOXNEWSW_20180128_070000_Watters_World/start/2760	AM A CHEROKEE WOMAN. WARREN IS NOT\
2018-01-28 07:47:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2820	later,\
2018-01-28 07:48:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2880	later,\
2018-01-28 07:49:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/2940	later,\
2018-01-28 07:50:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3000	later,\
2018-01-28 07:50:00	FOXNEWSW	8	FOXNEWSW_20180128_070000_Watters_World/start/3000	www.porschemarin.com
2018-01-28 07:50:00	MSNBCW	9	MSNBCW_20180128_070000_Dateline/start/3000	ehormony.COm real success story Amanda and Am\ncredit kal
2018-01-28 07:51:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3060	later,\
2018-01-28 07:51:00	FOXNEWSW	20	FOXNEWSW_20180128_070000_Watters_World/start/3060	CALIFORNIA CRAZINESS. . ll'nl-I-nnn' 'I'Anld\nI'OUU'OUO'IULU -
2018-01-28 07:52:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3120	later,\
2018-01-28 07:52:00	FOXNEWSW	10	FOXNEWSW_20180128_070000_Watters_World/start/3120	CALIFORNIA CRAZINESS\nCALIFORNIA CRAZINESS. . Ill nnnnnnn lAln-'ln-l
2018-01-28 07:53:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3180	later,\
2018-01-28 07:54:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3240	later,\
2018-01-28 07:54:00	FOXNEWSW	8	FOXNEWSW_20180128_070000_Watters_World/start/3240	> If FARR I HOUSE PARTY ENTHUSIAST '. 'KO-U.S. DIPLOMACY BY THE PARTY BROS w
2018-01-28 07:55:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3300	later,\
2018-01-28 07:55:00	CNNW	14	CNNW_20180128_073000_Anthony_Bourdain_Parts_Unknown/start/1500	#PartsUnknown
2018-01-28 07:56:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3360	later,\
2018-01-28 07:57:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3420	later,\
2018-01-28 07:58:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3480	later,\
2018-01-28 07:58:00	CNNW	6	CNNW_20180128_073000_Anthony_Bourdain_Parts_Unknown/start/1680	aUNUI-w. FEB 11. . 9 ET/ PT
2018-01-28 07:59:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3540	later,\
2018-01-28 08:00:00	BBCNEWS	4	BBCNEWS_20180128_070000_Breakfast/start/3600	later,\
2018-01-28 08:00:00	FOXNEWSW	14	FOXNEWSW_20180128_070000_Watters_World/start/3600	OPENING STATEMENT\nJUDGE JEANINE PIRRO\nIII www.facebook.com/JesseWa\ufb02ersFNC. U @Wa\ufb02ersWorld @iessewa\ufb02ers
2018-01-28 08:01:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/60	later,\
2018-01-28 08:01:00	FOXNEWSW	62	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/60	OPENING STATEMENT
2018-01-28 08:02:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/120	later,\
2018-01-28 08:03:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/180	later,\
2018-01-28 08:04:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/240	later,\
2018-01-28 08:04:00	CNNW	6	CNNW_20180128_073000_Anthony_Bourdain_Parts_Unknown/start/2040	#PartsUnknown
2018-01-28 08:05:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/300	later,\
2018-01-28 08:06:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/360	later,\
2018-01-28 08:07:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/420	later,\
2018-01-28 08:08:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/480	later,\
2018-01-28 08:08:00	CNNW	5	CNNW_20180128_073000_Anthony_Bourdain_Parts_Unknown/start/2280	Use only as directed\naUNUI-w. FEB 11. . 9 ET/ PT
2018-01-28 08:08:00	MSNBCW	5	MSNBCW_20180128_080000_Dateline/start/480	Text LOVE to 33898 for 7 days free
2018-01-28 08:09:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/540	later,\
2018-01-28 08:09:00	FOXNEWSW	19	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/540	OPENING STATEMENT\nJudgeJeaninePirro @JudgeJeanine Judge_Jeanine
2018-01-28 08:09:00	MSNBCW	4	MSNBCW_20180128_080000_Dateline/start/540	Message and data rates may apply Account will! be automatically billed fov a subscript
2018-01-28 08:10:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/600	later,\
2018-01-28 08:10:00	FOXNEWSW	36	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/600	I> HOGAN GIDLEY 1 WHITE HOUSE DEPUTY PRESS SECRETARY F. . WHITE HOUSE RESPONDS TO CRITICISM. nl: ppnpncpn IMMIGDATInN FDAMFWODK
2018-01-28 08:11:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/660	later,\
2018-01-28 08:12:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/720	later,\
2018-01-28 08:12:00	FOXNEWSW	46	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/720	EMS SLAM TRUMP'S NEW IMMIGRATION PROPOSAL\nEMS SLAM TRUMP'S NEW IMMIGRATION PROPOSAL I
2018-01-28 08:13:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/780	later,\
2018-01-28 08:13:00	CNNW	11	CNNW_20180128_073000_Anthony_Bourdain_Parts_Unknown/start/2580	#PartsUnknown
2018-01-28 08:14:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/840	later,\
2018-01-28 08:14:00	FOXNEWSW	10	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/840	GOP LAWMAKERS: NEW TEXTS SHOW. \"FIX WAS IN\" FOR CLINTON EMAIL PROBE
2018-01-28 08:15:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/900	later,\
2018-01-28 08:16:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/960	later,\
2018-01-28 08:17:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1020	later,\
2018-01-28 08:18:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1080	later,\
2018-01-28 08:19:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1140	later,\
2018-01-28 08:19:00	FOXNEWSW	26	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/1140	II m: \u2014lI-ul- bank; I
2018-01-28 08:20:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1200	later,\
2018-01-28 08:21:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1260	later,\
2018-01-28 08:22:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1320	later,\
2018-01-28 08:23:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1380	later,\
2018-01-28 08:24:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1440	later,\
2018-01-28 08:24:00	CNNW	20	CNNW_20180128_073000_Anthony_Bourdain_Parts_Unknown/start/3240	b. . unnnlu nickl inhfc rnm\n1- 8OO- 548- 9O15. . In. clll inhfc rnm
2018-01-28 08:25:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1500	later,\
2018-01-28 08:25:00	FOXNEWSW	28	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/1500	IDICIAL WATCH PRESIDENT ON FBI TEXTS SCANDAL\nJUDICIAL WATCH SUES FOR TEXT F. MESSAGES OF F'BI'S STRZOK AND PAGE
2018-01-28 08:26:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1560	later,\
2018-01-28 08:26:00	CNNW	9	CNNW_20180128_073000_Anthony_Bourdain_Parts_Unknown/start/3360	1-8OO-84O-5151 Call now for Free Guide. TTY:71 1
2018-01-28 08:27:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1620	later,\
2018-01-28 08:27:00	FOXNEWSW	62	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/1620	IDICIAL WATCH PRESIDENT ON FBI TEXTS SCANDAL F
2018-01-28 08:27:00	MSNBCW	4	MSNBCW_20180128_080000_Dateline/start/1620	*Use as directed. Results may vary. Among leading OTC TENS bran
2018-01-28 08:28:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1680	later,\
2018-01-28 08:29:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1740	later,\
2018-01-28 08:29:00	MSNBCW	4	MSNBCW_20180128_080000_Dateline/start/1740	RNC FINANCE CHAIR STEVE WYNN IS RESIGNING. FOLLOWING ALLEGATIONS OF SEXUAL HARASSMENT
2018-01-28 08:30:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1800	later,\
2018-01-28 08:30:00	CNNW	14	CNNW_20180128_073000_Anthony_Bourdain_Parts_Unknown/start/3600	CASINO MOGUL WYNN RESIGNS AS REPUBLICAN FINANCE CHAIR\nU.N. CONDEMNS KABUL BOMB A'I'I'ACK\nCyril Vanier. @CyrilCNN
2018-01-28 08:31:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1860	later,\
2018-01-28 08:32:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1920	later,\
2018-01-28 08:32:00	CNNW	56	CNNW_20180128_083000_CNN_Newsroom_Live/start/120	CASINO MOGUL WYNN RESIGNS AS REPUBLICAN FINANCE CHAIR
2018-01-28 08:32:00	FOXNEWSW	9	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/1920	SSIAN POLICE RAID OFFICE OF OPPOSITION LEADER
2018-01-28 08:33:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/1980	later,\
2018-01-28 08:34:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2040	later,\
2018-01-28 08:34:00	FOXNEWSW	18	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/2040	EMS SLAM WHITE HOUSE IMMIGRATION PROPOSAL F\nWH PLAN OFFERS CITIZENSHIP. PATH TO 1.8 MILLION IMMIGRANTS
2018-01-28 08:35:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2100	later,\
2018-01-28 08:35:00	FOXNEWSW	38	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/2100	{UMP TO DETAIL IMMIGRATION PLAN NEXT WEEK F
2018-01-28 08:36:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2160	later,\
2018-01-28 08:36:00	CNNW	24	CNNW_20180128_083000_CNN_Newsroom_Live/start/360	TRUMP GIVES FIRST \"STATE OF THE UNION\" ON TUESDAY. . Steven Erlanqer Chief Diplomatic Corresp., The New York Times\nCASINO MOGUL WYNN RESIGNS AS REPUBLICAN FINANCE CHAIR. . Steven Erlanqer Chief Diplomatic Corresp., The New York Times\nTRUMP GIVES...
2018-01-28 08:37:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2220	later,\
2018-01-28 08:37:00	FOXNEWSW	7	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/2220	WH PLAN OFFERS CITIZENSHIP F. PATH TO 1.8 MILLION IMMIGRANTS. . \u2019\u2014\u2014y\u2014w~\u2014-\u2014\u2014\u2014-\u2014r\u2014\u2014-\u2014\u2014l\nWH PLAN OFFERS CITIZENSHIP. PATH TO 1.8 MILLION IMMIGRANTS
2018-01-28 08:38:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2280	later,\
2018-01-28 08:38:00	CNNW	35	CNNW_20180128_083000_CNN_Newsroom_Live/start/480	OFFICIAL: TRUMP TO PITCH IMMIGRATION PLAN IN ADDRESS. . Steven Erlanqer Chief Diplomatic Corresp., The New York Times\nOFFICIAL: TRUMP TO PITCH IMMIGRATION PLAN IN ADDRESS
2018-01-28 08:38:00	FOXNEWSW	34	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/2280	EMS SLAM WHITE HOUSE IMMIGRATION PROPOSAL F
2018-01-28 08:38:00	MSNBCW	26	MSNBCW_20180128_080000_Dateline/start/2280	hafhfi\ufb02'nr rnm 888-723-OO
2018-01-28 08:39:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2340	later,\
2018-01-28 08:40:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2400	later,\
2018-01-28 08:40:00	CNNW	5	CNNW_20180128_083000_CNN_Newsroom_Live/start/600	WORLD LEADERS RESPOND TO KABUL BOMBING
2018-01-28 08:41:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2460	later,\
2018-01-28 08:42:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2520	later,\
2018-01-28 08:42:00	FOXNEWSW	7	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/2520	. n 1 _Rnn_'2AA_A7O9
2018-01-28 08:44:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2640	later,\
2018-01-28 08:44:00	CNNW	19	CNNW_20180128_083000_CNN_Newsroom_Live/start/840	AFGHANISTAN DECLARES NATIONAL DAY OF MOURNING\nAMBULANCE PACKED WITH EXPLOSIVES KILLS 95 IN KABUL
2018-01-28 08:44:00	FOXNEWSW	14	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/2640	stamns.com/tv\n'UTRAGEOUS COMMENTS OF THE WEEK
2018-01-28 08:45:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2700	later,\
2018-01-28 08:46:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2760	later,\
2018-01-28 08:46:00	CNNW	44	CNNW_20180128_083000_CNN_Newsroom_Live/start/960	AMBULANCE PACKED WITH EXPLOSIVES KILLS 95 IN KABUL. . Lt. Col. Rick Francona (Ret) Fmr. US. Military Attache in Syria\nAMBULANCE PACKED WITH EXPLOSIVES KILLS 95 IN KABUL
2018-01-28 08:47:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2820	later,\
2018-01-28 08:47:00	CNNW	36	CNNW_20180128_083000_CNN_Newsroom_Live/start/1020	AMBULANCE PACKED WITH EXPLOSIVES KILLS 95 IN KABUL. . Lt. Col. Rick Francona (Ret) <m Military Analyst\nAMBULANCE PACKED WITH EXPLOSIVES KILLS 95 IN KABUL
2018-01-28 08:48:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2880	later,\
2018-01-28 08:48:00	CNNW	26	CNNW_20180128_083000_CNN_Newsroom_Live/start/1080	OFFICIALS OPEN UP ABOUT NASSAR, MSU INVESTIGATION\nAMBULANCE PACKED WITH EXPLOSIVES KILLS 95 IN KABUL. . Lt. Col. Rick Francona (Ret) Fmr. US. Military Attache in Syria\nAMBULANCE PACKED...
2018-01-28 08:48:00	MSNBCW	8	MSNBCW_20180128_080000_Dateline/start/2880	credit kal
2018-01-28 08:49:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/2940	later,\
2018-01-28 08:49:00	MSNBCW	8	MSNBCW_20180128_080000_Dateline/start/2940	ehormony.COm real success story Amanda and Am
2018-01-28 08:50:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3000	later,\
2018-01-28 08:50:00	CNNW	15	CNNW_20180128_083000_CNN_Newsroom_Live/start/1200	MICHIGAN SPECIAL PROSECUTOR INVESTIGATES MSU. . Jean Casarez aw Correspondent\nJAY-Z SPEAKS OUT ABOUT \"ME, TOO\"\nMICHIGAN ATI'ORNEY GENERAL CRITICIZES MSU BOARD. . Bill Schuette Michigan Attorney General\nMICHIGAN...
2018-01-28 08:50:00	MSNBCW	8	MSNBCW_20180128_080000_Dateline/start/3000	and migraine/probable migraine days a men. . Iunrcnc \ufb02 tn 7 Fnr nl:rnhn\\\nwho have 14 or fewer headache days a mom
2018-01-28 08:51:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3060	later,\
2018-01-28 08:51:00	CNNW	23	CNNW_20180128_083000_CNN_Newsroom_Live/start/1260	The smartest way to hire. I ZipRecruiter.com/Smartest\n,af'\ufb02w 1-8OO-764-8919. . mypillow.com
2018-01-28 08:52:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3120	later,\
2018-01-28 08:52:00	CNNW	18	CNNW_20180128_083000_CNN_Newsroom_Live/start/1320	,af'\ufb02w 1-8OO-764-8919. . mypillow.com\nW\ufb02w 1-8OO-764-8919. . mypillow.com
2018-01-28 08:52:00	FOXNEWSW	18	FOXNEWSW_20180128_080000_Justice_With_Judge_Jeanine/start/3120	I\u201c 8OO-9O8-7217 -. . nnnnnnnnnnnnn
2018-01-28 08:53:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3180	later,\
2018-01-28 08:54:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3240	later,\
2018-01-28 08:54:00	CNNW	40	CNNW_20180128_083000_CNN_Newsroom_Live/start/1440	MUSIC AWARD NOMINATIONS NOT-SO-WHITE THIS YEAR\nMUSIC AWARD NOMINATIONS NOT-SO-WHITE THIS YEAR. . ROSS Scarano VP of Content, Billboard Magazine
2018-01-28 08:55:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3300	later,\
2018-01-28 08:55:00	CNNW	16	CNNW_20180128_083000_CNN_Newsroom_Live/start/1500	MUSIC AWARD NOMINATIONS NOT-SO-WHITE THIS YEAR. . ROSS Scarano VP of Content, Billboard Magazine\nJAY-Z: #METOO HAD TO HAPPEN FOR WORLD TO PURGE ITSELF. . Shawn \"Jav-Z\" Carter Rapper and Entrepreneur\nMUSIC AWARD NOMINATIONS...
2018-01-28 08:56:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3360	later,\
2018-01-28 08:57:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3420	later,\
2018-01-28 08:57:00	CNNW	11	CNNW_20180128_083000_CNN_Newsroom_Live/start/1620	www.TryTacGlasses.com
2018-01-28 08:59:00	BBCNEWS	4	BBCNEWS_20180128_080000_Breakfast/start/3540	later,\
2018-01-28 09:00:00	CNNW	15	CNNW_20180128_083000_CNN_Newsroom_Live/start/1800	SEXUAL MISCONDUCT ALLEGATIONS\nTEXT. . DUMPLIMENTARV BOWLE. . TO
2018-01-28 09:00:00	MSNBCW	8	MSNBCW_20180128_080000_Dateline/start/3600	Text LOVE to 33898 for 7 days free
2018-01-28 09:01:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/60	later,\
2018-01-28 09:02:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/120	later,\
2018-01-28 09:02:00	CNNW	62	CNNW_20180128_090000_CNN_Newsroom_Live/start/120	CASINO MOGUL WYNN RESIGNS AS REPUBLICAN FINANCE CHAIR
2018-01-28 09:03:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/180	later,\
2018-01-28 09:03:00	FOXNEWSW	5	FOXNEWSW_20180128_090000_The_Greg_Gutfeld_Show/start/180	Jl- QII'I'EEI n
2018-01-28 09:04:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/240	later,\
2018-01-28 09:05:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/300	later,\
2018-01-28 09:05:00	CNNW	32	CNNW_20180128_090000_CNN_Newsroom_Live/start/300	TRUMP GIVES FIRST \"STATE OF THE UNION\" TUESDAY\nTRUMP GIVES FIRST \"STATE OF THE UNION\" TUESDAY. . Peter Mathews Political Analyst\nCASINO MOGUL WYNN RESIGNS AS REPUBLICAN FINANCE...
2018-01-28 09:05:00	MSNBCW	7	MSNBCW_20180128_080000_Dateline/start/3900	The chick fell out of my car. I mean, absolutely fell. nf mv rar, l dnn'f know if chp nrahhpd fhp dnnr haa\nYou originally told them, Russ, that you were just. drivinn hv and \\mu (aw hpr lavinn in fhn nram, .\nJust being involved with the...
2018-01-28 09:06:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/360	later,\
2018-01-28 09:06:00	CNNW	43	CNNW_20180128_090000_CNN_Newsroom_Live/start/360	TRUMP GIVES FIRST \"STATE OF THE UNION\" TUESDAY\nRUSSIA INVESTIGATION OVERSHADOWS WHITE HOUSE\nTRUMP GIVES FIRST \"STATE OF THE UNION\" TUESDAY. . Peter Mathews Political Analyst
2018-01-28 09:07:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/420	later,\
2018-01-28 09:07:00	CNNW	31	CNNW_20180128_090000_CNN_Newsroom_Live/start/420	RUSSIA INVESTIGATION OVERSHADOWS WHITE HOUSE\nRUSSIA INVESTIGATION OVERSHADOWS WHITE HOUSE. . Peter Mathews Prof. of Political Science, Cypress College
2018-01-28 09:08:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/480	later,\
2018-01-28 09:09:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/540	later,\
2018-01-28 09:09:00	CNNW	48	CNNW_20180128_090000_CNN_Newsroom_Live/start/540	AFGHANISTAN DECLARES NATIONAL DAY OF MOURNING. . Bilal Sarwarv Journalist\nAT LEAST 95 PEOPLE KILLED IN KABUL BOMB ATTACK
2018-01-28 09:11:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/660	later,\
2018-01-28 09:11:00	CNNW	62	CNNW_20180128_090000_CNN_Newsroom_Live/start/660	AFGHANISTAN DECLARES NATIONAL DAY OF MOURNING
2018-01-28 09:12:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/720	later,\
2018-01-28 09:12:00	CNNW	29	CNNW_20180128_090000_CNN_Newsroom_Live/start/720	AFGHANISTAN DECLARES NATIONAL DAY OF MOURNING. . Bilal Sarwarv Journalist\nEXPLOSION KILLS AT LEAST 95, WOUNDS 19O+ IN KABUL\nTALIBAN SPOKESMAN CLAIMS GROUP RESPONSIBLE FOR A'ITACK
2018-01-28 09:13:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/780	later,\
2018-01-28 09:13:00	CNNW	62	CNNW_20180128_090000_CNN_Newsroom_Live/start/780	EXPLOSION KILLS AT LEAST 95, WOUNDS 19O+ IN KABUL
2018-01-28 09:14:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/840	later,\
2018-01-28 09:15:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/900	later,\
2018-01-28 09:16:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/960	later,\
2018-01-28 09:16:00	CNNW	17	CNNW_20180128_090000_CNN_Newsroom_Live/start/960	SPECIAL PROSECUTOR DIGS |NTO MICHIGAN STATE UNIVERSITY
2018-01-28 09:17:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/1020	later,\
2018-01-28 09:17:00	MSNBCW	5	MSNBCW_20180128_080000_Dateline/start/4620	And the funny thing about that is that a. . 9nd of a nnnl rm: wac fnnnr'L,
2018-01-28 09:18:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/1080	later,\
2018-01-28 09:18:00	CNNW	9	CNNW_20180128_090000_CNN_Newsroom_Live/start/1080	,W\ufb02w 1-8OO-764-6O63. . mypillow.com
2018-01-28 09:18:00	MSNBCW	6	MSNBCW_20180128_080000_Dateline/start/4680	For you to say that there was a pool cue. dnwn fhnrn, fhaf --, Nn, | ain'f nninn fnr fhaf,
2018-01-28 09:19:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/1140	later,\
2018-01-28 09:19:00	CNNW	43	CNNW_20180128_090000_CNN_Newsroom_Live/start/1140	,af'\ufb02w 1-8OO-764-6O63. . mypillow.com\n\ufb02u, 1-8OO-764-6O63. . mypillow.com
2018-01-28 09:20:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/1200	later,\
2018-01-28 09:20:00	MSNBCW	5	MSNBCW_20180128_080000_Dateline/start/4800	*Use as directed. Results may vary. Among leading OTC TENS bran
2018-01-28 09:21:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/1260	later,\
2018-01-28 09:21:00	CNNW	41	CNNW_20180128_090000_CNN_Newsroom_Live/start/1260	RUSSIAN POLICE RAID NAVALNY'S OFFICE\nRUSSIAN POLICE RAID NAVALNY'S OFFICE. . Alexei Navalnv Russian Opposition Leader
2018-01-28 09:21:00	FOXNEWSW	14	FOXNEWSW_20180128_090000_The_Greg_Gutfeld_Show/start/1260	> \ufb01lms I FOX NEWS CONTRIBUTOR. \"MORNING JOE\" CO- HOST JOE SCARBOROUGH
2018-01-28 09:22:00	BBCNEWS	4	BBCNEWS_20180128_090000_BBC_News/start/1320	later,\
2018-01-28 09:22:00	CNNW	33	CNNW_20180128_090000_CNN_Newsroom_Live/start/1320	ANTI-ELECTION PROTESTS IN RUSSIA\nANTI-ELECTION PROTESTS IN RUSSIA. . Frederik Pleitqen OW Seniorlnternational Correspondent
2018-01-28 09:22:00	MSNBCW	13	MSNBCW_20180128_080000_Dateline/start/4920	STEVE WYNN RESIGNS AS RNC FINANCE CHAIRMAN. AMID SEXUAL MISCONDUCT ALLEGATIONS\nTALIBAN ATTACK KILLS 95 IN KABUL, 158 WOUNDED
