date_time_(UTC)	channel	duration	https://archive.org/details/	text
2018-02-13 04:27:00	BBCNEWS	12	BBCNEWS_20180213_040000_BBC_News/start/1620	Dun LUCEII Haulu
2018-02-13 04:27:00	FOXNEWSW	29	FOXNEWSW_20180213_040000_Fox_News__Night/start/1620	SimpliSafe \\ GetSimpliSafe.com
2018-02-13 04:28:00	CNNW	9	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/1680	Q' HomeAdvisor
2018-02-13 04:28:00	FOXNEWSW	19	FOXNEWSW_20180213_040000_Fox_News__Night/start/1680	UCLDIHIPIIDUIE.LUIII\nSimpli I GetSimpliSafe.com
2018-02-13 04:30:00	FOXNEWSW	22	FOXNEWSW_20180213_040000_Fox_News__Night/start/1800	MEDIA MADNESS. JEWS ORGS FAWN OVER KIM JONG UN 5 SISTER AT OLYMPICS. . mMICLIT \u2014\nMEDIA MADNESS. JEWS ORGS FAWN OVER KIM JONG UN 5 SISTER AT OLYMPICS. . 5.3\u201c\":er \u2014
2018-02-13 04:30:00	MSNBCW	25	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/1800	NBC NEWS: JUSTICE DEPT. OFFICIAL QUIT. OVER FEAR OF TAKING OVER RUSSIA PROBE\nSOURCES: RACHEL BRAND LEAVING PARTLY OVER. FEAR SHE MIGHT BE ASKED TO OVERSEE RUSSIA PROBE
2018-02-13 04:31:00	CNNW	40	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/1860	UNDOCUMENTED IMMIGRANT, WHO WAS FACING DEPORTATION,. GRANTED ONE YEAR STAY ON HUMANITARIAN GROUNDS\nJesus Berrones Undocumented Immigrant
2018-02-13 04:31:00	FOXNEWSW	16	FOXNEWSW_20180213_040000_Fox_News__Night/start/1860	MEDIA MADNESS. IEWS ORGS FAWN OVER KIM JONG UN 5 SISTER AT OLYMPICS. . \ufb01nkIIIZLIT \u2014\nMEDIA MADNESS. IEws ones FAWN OVER KIM JONG UN 5 SISTER AT OLYMPICS. . mMICLIT \u2014
2018-02-13 04:31:00	MSNBCW	24	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/1860	SOURCES: RACHEL BRAND LEAVING PARTLY OVER. FEAR SHE MIGHT BE ASKED TO OVERSEE RUSSIA PROBE\n3RD-RANKING DOJ OFFICIAL LEAVING AFTER 9 MONTHS\nJINBC NEWS. JULIA Al NSLEY ' NATL. SECURITY & JUSTICE REPORTER
2018-02-13 04:33:00	FOXNEWSW	30	FOXNEWSW_20180213_040000_Fox_News__Night/start/1980	MEDIA MADNESS. JEWS ORGS FAWN OVER KIM JONG UN 5 SISTER AT OLYMPICS. . mMICLIT \u2014\nMEDIA MADNESS. . 'II:\\AIC non: lA\\Alkl nucn IIIAA Ink\": Ilkllc CICTED AT nIVAADII'C g
2018-02-13 04:33:00	MSNBCW	57	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/1980	NBC NEWS: JUSTICE DEPT. OFFICIAL QUIT. OVER FEAR OF TAKING OVER RUSSIA PROBE\nTHE LOS ANGELES TIMES. CHRIS MEGERIAN COVERING SPECIAL COUNSEL MUELLER
2018-02-13 04:34:00	CNNW	38	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2040	Garrett Wilkes Lawyer for Jesus Berrones\nUNDOCUMENTED IMMIGRANT, WHO WAS FACING DEPORTATION,. GRANTED ONE YEAR STAY ON HUMANITARIAN GROUNDS
2018-02-13 04:34:00	MSNBCW	39	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/2040	NBC NEWS: JUSTICE DEPT. OFFICIAL QUIT. OVER FEAR OF TAKING OVER RUSSIA PROBE\nSOURCES: RACHEL BRAND LEAVING PARTLY OVER. FEAR SHE MIGHT BE ASKED TO OVERSEE RUSSIA PROBE\nTHE LOS ANGELES TIMES. CHRIS MEGERIAN I...
2018-02-13 04:35:00	CNNW	40	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2100	UNDOCUMENTED IMMIGRANT, WHO WAS FACING DEPORTATION,. GRANTED ONE YEAR STAY ON HUMANITARIAN GROUNDS\nGarrett Wilkes Garrett Wilkes Law PLLC
2018-02-13 04:36:00	FOXNEWSW	43	FOXNEWSW_20180213_040000_Fox_News__Night/start/2160	\"PREI | Y SHARP! \". OBAMA PORTRAITS UNVEILED, FACE MOCKERY. . \u2014 mmmcm \u2014\n\"PREI | Y SHARP! \". OBAMA PORTRAITS UNVEILED, FACE MOCKERY. . _ mmmcm \u2014
2018-02-13 04:36:00	MSNBCW	9	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/2160	WH ON DEM MEMO: \"CLEAN IT UP & WE'LL RELEASE IT\"\nTHE LOS ANGELES TIMES. CHRIS MEGERIAN COVERING SPECIAL COUNSEL MUELLER
2018-02-13 04:37:00	BBCNEWS	10	BBCNEWS_20180213_043000_HARDtalk/start/420	JAMES RHODES. Concert pianist and author\n@BBCHARDtalk
2018-02-13 04:37:00	CNNW	16	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2220	UNDOCUMENTED IMMIGRANT, WHO WAS FACING DEPORTATION,. GRANTED ONE YEAR STAY ON HUMANITARIAN GROUNDS\nPRES TRUMP ON DACA: 'IF DEMS WANT TO MAKE A DEAL,. IT'S REALLY UP TO THEM'
2018-02-13 04:38:00	CNNW	9	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2280	By prescription only HUM I RA.. . adalimumab\nFor help affording your medication, HUMIRA'. visii HUMIRAforUC.com or call 877-6-HUMIRA adalimumab\nSee our ad in ELLE HUMIRA. ....
2018-02-13 04:38:00	MSNBCW	6	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/2280	nhvnnin Idinnnthir Cnnclinnlinn If'.|!\".\\
2018-02-13 04:40:00	CNNW	19	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2400	OptimaTax\u201d. . IEF. . 1-8OO-581-6522
2018-02-13 04:40:00	MSNBCW	27	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/2400	REP. SCHIFF: TRUMP DOESN'T WANT PUBLIC TO SEE DEMS MEMO\nREP SCHIFF: GOP\u2019S GOAL IS TO PUT FBI & MUELLER PROBE ON TRIAL\nREP. SCHIFF SAYS HE\u2019LL MEET AGAIN. WITH FBI ABOUT MEMO REDACT ION
2018-02-13 04:42:00	CNNW	44	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2520	UNDOCUMENTED IMMIGRANT, WHO WAS FACING DEPORTATION,. GRANTED ONE YEAR STAY ON HUMANITARIAN GROUNDS\nTara Setmayer | cm Political Commentator
2018-02-13 04:42:00	FOXNEWSW	26	FOXNEWSW_20180213_040000_Fox_News__Night/start/2520	SEARCH AND DESTROY I. ISRAEL TARGETS IRANIAN DRONE AND OTHER SITES IN SYRIA. . \u2014 mmnncm\nSEARCH AND DESTROY H. . ICDAEI TADIZETC IDAKIIAKI I'anl: Akln n'rucn CITEC Ikl CVDIA
2018-02-13 04:42:00	MSNBCW	10	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/2520	TRUMP RELEASED NUNES MEMO DESPITE FBI WARNING\nREP' MIKE QUIGLEY l fE'RElll-LITEESICE CMTE. MEMBER\nTRUMP BLOCKS DEM MEMO CITING SECURITY CONCERNS
2018-02-13 04:43:00	FOXNEWSW	17	FOXNEWSW_20180213_040000_Fox_News__Night/start/2580	RUSSIAN PLANE CRASH. 71 KILLED, TERRORISM RULED OUT. . \u2014 mmmucm\nSEARCH AND DESTROY I. ISRAEL TARGETS IRANIAN DRONE AND OTHER SITES IN SYRIA. . _ mmRIIcu-r\nRUSSIA URGES CAUTION I. u.s. AFFIRMS...
2018-02-13 04:43:00	MSNBCW	18	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/2580	REP. SCHIFF SAYS HE\u2019LL MEET AGAIN. WITH FBI ABOUT MEMO REDACT ION\nTRUMP BLOCKS DEM MEMO CITING SECURITY CONCERNS\nREP' MIKE QUIGLEY l fBIID'RElll-Llig\u00e9\ufb01lCSE CMTE. MEMBER\nREP' MIKE QUIGLEY l...
2018-02-13 04:44:00	CNNW	47	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2640	UNDOCUMENTED IMMIGRANT, WHO WAS FACING DEPORTATION,. GRANTED ONE YEAR STAY ON HUMANITARIAN GROUNDS
2018-02-13 04:45:00	MSNBCW	22	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/2700	LA TIMES: PARTISAN BATTLE RAGING IN HOUSE INTEL CMTE.\nDEMS ACCUSE TRUMP OF TRANSPARENCY \"DOUBLE STANDARD\"\nREP' MIKE QUIGLEY l thID'IgElll-LITEESIC: CMTE. MEMBER
2018-02-13 04:46:00	BBCNEWS	6	BBCNEWS_20180213_043000_HARDtalk/start/960	bbc.co.uk/hardtalk
2018-02-13 04:46:00	FOXNEWSW	3	FOXNEWSW_20180213_040000_Fox_News__Night/start/2760	VISIT YOUR NORTHERN CALIFORNIA TOYOTA DEALER
2018-02-13 04:47:00	CNNW	50	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2820	DEPORTATIONS HIGHER UNDER OBAMA THAN TRUMP\nDEPORTATIONS HIGHER UNDER OBAMA THAN TRUMP. . Tara Setmayer Board Director, Stand Up Republic\nDEPORTATIONS HIGHER UNDER OBAMA THAN...
2018-02-13 04:48:00	CNNW	14	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/2880	DEPORTATIONS HIGHER UNDER OBAMA THAN TRUMP\nDEPORTATIONS HIGHER UNDER OBAMA THAN TRUMP. . Angela Rye CEO, IMPACT Strategies\nDEPORTATIONS HIGHER UNDER OBAMA THAN TRUMP. . Angela...
2018-02-13 04:49:00	FOXNEWSW	12	FOXNEWSW_20180213_040000_Fox_News__Night/start/2940	LOTI'ERY LAWSUIT. 356O MILLION DOLLAR WINNER FIGHTS TO REMAIN ANONYMOUS. . \ufb01nMIIZLIT \u2014\nCOSTLY PURSUIT OF PRIVACY. LOTTERY WINNER FILED LAWSUIT TO WITHHOLD HER NAME. . mnmcm \u2014
2018-02-13 04:50:00	FOXNEWSW	20	FOXNEWSW_20180213_040000_Fox_News__Night/start/3000	LOTI'ERY LAWSUIT. $56O MILLION DOLLAR WINNER FIGHTS TO REMAIN ANONYMOUS. . \ufb01nMIIZLIT \u2014\nLOTI'ERY LAWSUIT. zsoo MILLION DOLLAR WINNER FIGHTS TO REMAIN ANONYMOUS. . mMICLIT \u2014
2018-02-13 04:50:00	MSNBCW	44	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/3000	PENCE TO WAPO: \"NO PRESSURE COMES OFF\" N. KOREA. BEFORE A \"MEANINGFUL STEP TOWARD DENUCLEARIZATION\"\nPENCE INDICATES U.S. IS OPEN TO TALKS WITH NORTH KOREA\nJEREMY BASH | FMR. CIA CHIEF OF STAFF
2018-02-13 04:52:00	MSNBCW	56	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/3120	PENCE TO WAPO: |F N. KOREA WANTS TO TALK, \"WE'LL TALK\
2018-02-13 04:53:00	CNNW	54	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/3180	OBAMAS' OFFICIAL PORTRAITS UNVEILED\nOBAMAS' OFFICIAL PORTRAITS UNVEILED. . Tara Setmayer CJ\\N Political Commentator\nOBAMAS' OFFICIAL PORTRAITS UNVEILED. . Tara Setmayer...
2018-02-13 04:53:00	MSNBCW	56	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/3180	PENCE TO WAPO: |F N. KOREA WANTS TO TALK, \"WE'LL TALK\
2018-02-13 04:54:00	CNNW	44	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/3240	OBAMAS' OFFICIAL PORTRAITS UNVEILED\nOBAMAS' OFFICIAL PORTRAITS UNVEILED. . Angela Rye OW Political Commentator\nOBAMAS' OFFICIAL PORTRAITS UNVEILED. . Angela Rye Former...
2018-02-13 04:54:00	FOXNEWSW	20	FOXNEWSW_20180213_040000_Fox_News__Night/start/3240	LOTI'ERY LAWSUIT. zsoo MILLION DOLLAR WINNER FIGHTS TO REMAIN ANONYMOUS. . mMIIZLIT \u2014\nBARBS & BOURBON. . mnmcm
2018-02-13 04:55:00	MSNBCW	8	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/3300	CONSTIPATION DIARRHEA
2018-02-13 04:56:00	CNNW	15	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/3360	OBAMAS' OFFICIAL PORTRAITS UNVEILED
2018-02-13 04:57:00	BBCNEWS	13	BBCNEWS_20180213_043000_HARDtalk/start/1620	, g ' \ufb02. Plymomi ,4 '. _ n Tuesday
2018-02-13 04:57:00	CNNW	7	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/3420	Consolidate Your Credit Cards |endingtree.com\nGet Out of Debt Faster |endingtree.com
2018-02-13 04:58:00	CNNW	4	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/3480	Consolidate Your Credit Cards |endingtree.com
2018-02-13 04:58:00	MSNBCW	62	MSNBCW_20180213_040000_The_11th_Hour_With_Brian_Williams/start/3480	FOR TRUMP IT'S (YET AGAIN) ALL ABOUT RECIPROCITY
2018-02-13 05:00:00	BBCNEWS	19	BBCNEWS_20180213_043000_HARDtalk/start/1800	ANTI-TERROR TECH\nZUMA TO BE REMOVED
2018-02-13 05:00:00	CNNW	40	CNNW_20180213_040000_CNN_Tonight_With_Don_Lemon/start/3600	WE'LL LEAVE THE GASLIGHT ON FOR YOU
2018-02-13 05:00:00	FOXNEWSW	3	FOXNEWSW_20180213_040000_Fox_News__Night/start/3600	SHANNON BREAM
2018-02-13 05:03:00	BBCNEWS	10	BBCNEWS_20180213_050000_The_Briefing/start/180	JACOB ZUMA'S FUTURE. Report: ANC removes Zuma as head O1 state\nTHE BRIEFING\nLEBO DISEKO. Johannesburg
2018-02-13 05:03:00	CNNW	55	CNNW_20180213_050000_Anderson_Cooper_360/start/180	WE'LL LEAVE THE GASLIGHT ON FOR YOU\nWE'LL LEAVE THE GASLIGHT ON FOR YOU. . Sarah Sanders White House Press Secretary
2018-02-13 05:04:00	BBCNEWS	24	BBCNEWS_20180213_050000_The_Briefing/start/240	JACOB ZUMA'S FUTURE. President Zuma faces multiple corruption charges\nJACOB ZUMA'S FUTURE. Cyril Ramaphosa replaced Zuma as the ANC leader\nJACOB ZUMA'S FUTURE. Report: ANC removes Zuma as head O!...
2018-02-13 05:04:00	CNNW	62	CNNW_20180213_050000_Anderson_Cooper_360/start/240	WE'LL LEAVE THE GASLIGHT ON FOR YOU
2018-02-13 05:05:00	FOXNEWSW	12	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/300	JCKER TAKES ON NORTH KOREA SYMPATHIZER\nLOSER TAKES ON NORTH KOREA SYMPATHIZER I
2018-02-13 05:06:00	BBCNEWS	13	BBCNEWS_20180213_050000_The_Briefing/start/360	STEPHEN McDONELL. Seoul\nNORTH KOREA-SOUTH KOREA DIPLOMACV. Nonh Korean leader praises S Korea as 'very impressive'\nNORTH KOREA-SOUTH KOREA DIPLOMACY. She was...
2018-02-13 05:06:00	MSNBCW	10	MSNBCW_20180213_050000_The_Rachel_Maddow_Show/start/360	FBI LISTENED TO FLYNN\u2019S CALL WITH RUSSIAN AMBASSADOR
2018-02-13 05:07:00	CNNW	42	CNNW_20180213_050000_Anderson_Cooper_360/start/420	WHITE HOUSE: PRESIDENT SUPPORTS DOMESTIC VIOLENCE. VICTIMS, DESPITE PRESIDENT NOT SAYING SO PUBLICLY\nWHITE HOUSE DEFENDS PRES. TRUMP AMID PORTER SCANDAL. . Jim Acosta CW Chief White House Correspondent\nWE'LL LEAVE THE GASLIGHT ON FOR...
2018-02-13 05:07:00	MSNBCW	11	MSNBCW_20180213_050000_The_Rachel_Maddow_Show/start/420	FBI LISTENED TO FLYNN\u2019S CALL WITH RUSSIAN AMBASSADOR\nSUSAN RICE TASKED WITH BRIEFING MICHAEL. FLYNN. AS HE SPOKE TO RUSSIAN AMBASSADOR
2018-02-13 05:08:00	BBCNEWS	15	BBCNEWS_20180213_050000_The_Briefing/start/480	FORMER GEORGIAN PRESIDENT DEPORTED. Mikheil Saakashvili sent from Ukraine to Poland\nCONSIDERING QUEEN'S SUCCESSOR. Commonwealth secretly considers next head\nOXFAM INVESTIGATION. UK charity watchdog investigates 2O11...
2018-02-13 05:08:00	FOXNEWSW	24	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/480	JCKER TAKES ON NORTH KOREA SYMPATHIZER\nJCKER TAKES ON NORTH KOREA SYMPATHIZER I. . \u2014 nninkt.
2018-02-13 05:10:00	BBCNEWS	30	BBCNEWS_20180213_050000_The_Briefing/start/600	THE BRIEFING\nTHE BRIEFING |
2018-02-13 05:10:00	FOXNEWSW	23	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/600	{EDIA SWOONS OVER KIM JONG UN'S SISTER I\nEDIA COMPARES KIM JONG UN'S SISTER TO IVANKA
2018-02-13 05:11:00	BBCNEWS	21	BBCNEWS_20180213_050000_The_Briefing/start/660	THE BRIEFING\nTUNISIA TOURISM. Terror attack in Sousse killed 38 in 2O15\nTUNISIA TOURISM. Thomas Cook to resume operations in Tunisia Tuesday
2018-02-13 05:12:00	BBCNEWS	13	BBCNEWS_20180213_050000_The_Briefing/start/720	TUNISIA TOURISM. Tunisia has slowly rebuilt tourism industry\nTUNISIA TOURISM. Thomas Cook to resume operations in Tunisia Tuesday\nTUNISIA TOURISM. Terror attack in Sousse killed 38 in 2O15\nROLAKE...
2018-02-13 05:12:00	CNNW	62	CNNW_20180213_050000_Anderson_Cooper_360/start/720	NY TIMES: FBI TOLD WH COUNSEL MCGAHN THAT PORTER. LIKELY WOULDN'T EVER GET FULL SECURITY CLEARANCE
2018-02-13 05:13:00	CNNW	17	CNNW_20180213_050000_Anderson_Cooper_360/start/780	WHITE HOUSE DEFENDS PRES. TRUMP AMID PORTER SCANDAL. . Jason Miller Former Sr. Communications Adviser. Trump Campaign\nWHITE HOUSE DEFENDS PRES. TRUMP AMID PORTER SCANDAL. . Jason Miller Former Communications Director, Trump Transition\nNY TIMES: FBI...
2018-02-13 05:14:00	BBCNEWS	14	BBCNEWS_20180213_050000_The_Briefing/start/840	NORTH KOREA PRAISES SOUTH\nTHE BRIEFING\nHYWEL GRIFFITH. Australia Correspondent
2018-02-13 05:14:00	CNNW	25	CNNW_20180213_050000_Anderson_Cooper_360/start/840	WHITE HOUSE: PRESIDENT SUPPORTS DOMESTIC VIOLENCE. VICTIMS, DESPITE PRESIDENT NOT SAYING SO PUBLICLY\nWHITE HOUSE DEFENDS PRES. TRUMP AMID PORTER SCANDAL. . Jason Miller Communications Strategist\nWHITE HOUSE DEFENDS PRES. TRUMP AMID...
2018-02-13 05:14:00	FOXNEWSW	6	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/840	. ian.com/Drotect '
2018-02-13 05:15:00	BBCNEWS	18	BBCNEWS_20180213_050000_The_Briefing/start/900	AUSTRALIA'S INDIGENOUS CITIZENS. Report: Social gap between indigenous & others is wide\nTHE BRIEFING\nAUSTRALIA'S INDIGENOUS CITIZENS. Indigenous citizens have lower average life expectancy\nAUSTRALIA'S INDIGENOUS CITIZENS....
2018-02-13 05:16:00	BBCNEWS	26	BBCNEWS_20180213_050000_The_Briefing/start/960	THE BRIEFING\nAUSTRALIA'S INDIGENOUS CITIZENS. Indigenous communities su\ufb02er from poorer health\nAUSTRALIA'S INDIGENOUS CITIZENS. . 1O years since...
2018-02-13 05:16:00	FOXNEWSW	24	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/960	EM MEMO TOO SENSITIVE FOR RELEASE i\nA\u201c. DEM MEMO TQQ SENSITIVE FOR RELEASE. . '. nnl'nkf
2018-02-13 05:17:00	CNNW	43	CNNW_20180213_050000_Anderson_Cooper_360/start/1020	WHITE HOUSE DEFENDS PRES. TRUMP AMID PORTER SCANDAL\nWHITE HOUSE DEFENDS PRES. TRUMP AMID PORTER SCANDAL. . Jason Miller Communications Strategist\nWHITE HOUSE DEFENDS PRES. TRUMP AMID...
2018-02-13 05:18:00	BBCNEWS	25	BBCNEWS_20180213_050000_The_Briefing/start/1080	THE BRIEFING\nProfessor PETER KINDERMAN. Clinical Psychologist, Liverpool University
2018-02-13 05:18:00	CNNW	28	CNNW_20180213_050000_Anderson_Cooper_360/start/1080	WHITE HOUSE: PRESIDENT SUPPORTS DOMESTIC VIOLENCE. VICTIMS, DESPITE PRESIDENT NOT SAYING SO PUBLICLY\nWHITE HOUSE DEFENDS PRES. TRUMP AMID PORTER SCANDAL. . Kirsten Powers USA Today Columnist\nWHITE HOUSE DEFENDS PRES. TRUMP AMID PORTER...
2018-02-13 05:19:00	BBCNEWS	38	BBCNEWS_20180213_050000_The_Briefing/start/1140	. . THE BRIEFING
2018-02-13 05:19:00	CNNW	14	CNNW_20180213_050000_Anderson_Cooper_360/start/1140	EXONEREES ON PRESIDENT'S \"DUE PROCESS\" AFFINITY\nWHITE HOUSE: PRESIDENT SUPPORTS DOMESTIC VIOLENCE. VICTIMS, DESPITE PRESIDENT NOT SAYING SO PUBLICLY\n\". . On all T-Mobile plans, if...
2018-02-13 05:20:00	FOXNEWSW	15	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/1200	ICKER TAKES ON REP SWALWELL OVER DEM MEMO. . \u2014 \u201c nn\u00e9nkt.
2018-02-13 05:23:00	CNNW	62	CNNW_20180213_050000_Anderson_Cooper_360/start/1380	WHITE HOUSE: PRESIDENT SUPPORTS DOMESTIC VIOLENCE. VICTIMS, DESPITE PRESIDENT NOT SAYING SO PUBLICLY
2018-02-13 05:24:00	FOXNEWSW	30	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/1440	1-888-757-689O PaiamaGram.mm/tv21\n1-888-757-689O PaiamaGrammm/tv21
2018-02-13 05:24:00	MSNBCW	14	MSNBCW_20180213_050000_The_Rachel_Maddow_Show/start/1440	SARAH SANDERS ' WHITE HOUSE PRESS SECRETARY
2018-02-13 05:25:00	CNNW	54	CNNW_20180213_052500_	CENTRAL PARK FIVE EXONEREES SLAM. PRES. TRUMP FOR \"DUE PROCESS\" HYPOCRISY\nYusuf Salaam l Central Park 5 exoneree
2018-02-13 05:26:00	CNNW	56	CNNW_20180213_050000_Anderson_Cooper_360/start/1560	CENTRAL PARK FIVE EXONEREES SLAM. PRES. TRUMP FOR \"DUE PROCESS\" HYPOCRISY\nRaymond Santana I Central Park 5 exoneree
2018-02-13 05:27:00	FOXNEWSW	41	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/1620	DP SENATORS INTRODUCE NEW IMMIGRATION PLAN\nDP SENATORS INTRODUCE NEW IMMIGRATIO\ufb02Arii
2018-02-13 05:27:00	MSNBCW	22	MSNBCW_20180213_050000_The_Rachel_Maddow_Show/start/1620	WHITE HOUSE PROVIDES MULTIPLE EXPLANATIONS FOR PORTER ISSUE\nNEW FOCUS ON WHO GETS SECURITY CLEARANCE AT THE WHITE HOUSE\nRAN 2OO8 OBAMA. CHRIS LU I PRESIDENTIAL TRANSITION\nFORMER WHITE HOUSE....
2018-02-13 05:28:00	CNNW	54	CNNW_20180213_050000_Anderson_Cooper_360/start/1680	CENTRAL PARK FIVE EXONEREES SLAM. PRES. TRUMP FOR \"DUE PROCESS\" HYPOCRISY
2018-02-13 05:28:00	FOXNEWSW	11	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/1680	REPUBLICANS INTRODUCE IMMIGRATION PLAN. THAT MIRRORS PRESIDENT TRUMP' S FRAMEWORK. . fnnl'nkf
2018-02-13 05:28:00	MSNBCW	50	MSNBCW_20180213_050000_The_Rachel_Maddow_Show/start/1680	WAPO: MCGAHN KNEW ABOUT PORTER ABUSE CLAIMS FOR A YEAR\nRAN 2OO8 OBAMA. CHRIS LU I PRESIDENTIAL TRANSITION\nNEW FOCUS ON WHO GETS SECURITY CLEARANCE AT THE WHITE HOUSE
2018-02-13 05:29:00	FOXNEWSW	10	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/1740	WALL & DREAMERS' PATH TO CITIZENSHIP. . NEW GOP IMMIGRATION PLAN INCLUDES I. . \u201cI: rnninkr\nDP SENATORS INTRODUCE NEW IMMIGRATION PLAN I
2018-02-13 05:29:00	MSNBCW	26	MSNBCW_20180213_050000_The_Rachel_Maddow_Show/start/1740	POLITICO: KELLY URGED PORTER TO STAY IN. JOB EVEN AFTER ALLEGATIONS EMERGED\nFORMER WHITE HOUSE. CHRIS LU CABINET SECRETARY\nWAPO: MCGAHN KNEW ABOUT PORTER ABUSE CLAIMS FOR A YEAR
2018-02-13 05:30:00	CNNW	14	CNNW_20180213_050000_Anderson_Cooper_360/start/1800	WHITE HOUSE POINTS BLAME ON SECURITY CLEARANCES\nCENTRAL PARK FIVE EXONEREES SLAM. PRES. TRUMP FOR \"DUE PROCESS\" HYPOCRISY
2018-02-13 05:31:00	BBCNEWS	11	BBCNEWS_20180213_053000_Business_Briefing/start/60	TUNISIA TOURISM. Thomas Cook Io resume operations In Tunisia Tuesday\nTUNISIA TOURISM. Tunisia has slowly rebuilt tourism industry\nTUNISIA TOURISM. Terror attack in Sousse killed 38 in 2O15\nTUNISIA...
2018-02-13 05:31:00	FOXNEWSW	25	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/1860	DP SENATORS INTRODUCE NEW IMMIGRATION PLAN I
2018-02-13 05:33:00	BBCNEWS	16	BBCNEWS_20180213_053000_Business_Briefing/start/180	BALLY SOLD. No price was disclosed\nTUNISIA TOURISM. 6.7m tourists visited the country in 2O17, up 23% y/y\nBALLV SOLD. Shandang Ruyl has bought a majurity stake in (he...
2018-02-13 05:33:00	CNNW	8	CNNW_20180213_050000_Anderson_Cooper_360/start/1980	ryeongunang AUIU. . Q5253\nAnderson Cooper
2018-02-13 05:33:00	FOXNEWSW	62	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/1980	JCKER TAKES ON IMMIGRATION ATTORNEY:
2018-02-13 05:34:00	BBCNEWS	17	BBCNEWS_20180213_053000_Business_Briefing/start/240	BALLY SOLD. No price was disclosed\nBALLV SOLD. Shandong also owns majority of Aquascutum\nBALLV SOLD. Shandong controls Gieves & Hawkes and Kent & Curwen\nBALLY SOLD....
2018-02-13 05:34:00	CNNW	24	CNNW_20180213_050000_Anderson_Cooper_360/start/2040	WHITE HOUSE BLAMES SECURITY CLEARANCE. DELAYS ON FBI AND INTELLIGENCE AGENCIES\nWHITE HOUSE BLAMES FBI FOR LACK OF SECURITY CLEARANCES\nWHITE HOUSE BLAMES FBI FOR LACK OF SECURITY CLEARANCES. . Evan P\u00e9rez OW...
2018-02-13 05:34:00	MSNBCW	20	MSNBCW_20180213_050000_The_Rachel_Maddow_Show/start/2040	RUSSIAN PRESS -- NOT AMERICANS --. ALLOWED TO COVER OVAL OFFICE MEETING
2018-02-13 05:35:00	BBCNEWS	10	BBCNEWS_20180213_053000_Business_Briefing/start/300	BALLV SOLD. Shandong controls Gieves & Hawkes and Kent & Curwen
2018-02-13 05:35:00	CNNW	62	CNNW_20180213_050000_Anderson_Cooper_360/start/2100	WHITE HOUSE BLAMES SECURITY CLEARANCE. DELAYS ON FBI AND INTELLIGENCE AGENCIES
2018-02-13 05:36:00	FOXNEWSW	8	FOXNEWSW_20180213_050000_Tucker_Carlson_Tonight/start/2160	A. HomeLight.com The Smarter Way to Find a Real Estate Agent
